CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
20-0417-09-1039420-1-1,Caja Nacional De Salud - Regional La Paz,Bienes,ANPP,33 Items Productos Quimicos Farmaceuticos Reactivos Específicos Para Equipos Hormonas Inmulite - Inmunoflorometro Delfia (Servicio De Laboratorio Hode Materno Infantil),Contratado,,2020-05-14,2020-05-04,['Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],"['FORM 100', 'FORM 170', 'FORM 200']",Jose Luis Peralta Rocha (Telf: 2-901777),2020-05-21,La Paz,NB-SABS (D.S.0181)
20-1204-00-1039456-0-E,Gobierno Autonomo Municipal De Achocalla,Obras,OF,Const. Centro De Salud Integral Achocalla  Pucarani,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Carlo Gualberto Huarachi Araoz (Telf: 2890084-2890084),2020-04-16,La Paz,Otra Normativa especifica
20-0417-09-1039458-0-E,Caja Nacional De Salud - Regional La Paz,Servicios Generales,CM,1 Servicio. Compra De Radioterapia Tridimensional. Pac.: Hilario Villca Mamani. Serv. De Oncologia. Hode Oncologico,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2019-12-31,La Paz,NB-SABS (D.S.0181)
20-1204-00-1039424-0-E,Gobierno Autonomo Municipal De Achocalla,Bienes,CM,Apoyo Y Fomento A La Produccion - Ferias Agropecuarias (Compra De Semillas De Haba Y Nabo- Central Agraria Villa Concepcion),Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Carlo Gualberto Huarachi Araoz (Telf: 2890084-2890084),2020-02-26,La Paz,NB-SABS (D.S.0181)
20-0417-09-1039465-0-E,Caja Nacional De Salud - Regional La Paz,Servicios Generales,CM,1 Servicio. Compra De Radioterapia Tridimensional. Pac.: Victor Ortiz Mamani. Serv. De Oncologia. Hode Oncologico,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2020-01-15,La Paz,NB-SABS (D.S.0181)
20-1901-00-1039549-1-1,Gobierno Autonomo Municipal De Cobija,Bienes,ANPE,Adquisición De Químicos (Sulfato De Aluminio 20.000 Kg Y Gas Cloro 1.179 Kg) Para La Epsa Del Gobierno Autónomo Municipal De Cobija?.,Anulado desde la convocatoria,,2020-05-08,2020-05-04,['Documento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion'],"['FORM 100', 'FORM 100-E']",Julio Cruz Cruz Espinoza (Telf: 8422223),,Pando,NB-SABS (D.S.0181)
19-0903-03-1028264-0-E,Servicio Departamental De Deportes - Cochabamba,Servicios Generales,CM,"Prestaciã??N De Servicio De Transporte Para El Traslado Interno Para Los Participantes En Los X Juegos Deportivos Estudiantiles Plurinacionales Presidente Evo ""Nivel Secundario"" Fase Departamental 2019",Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Angel Martinez Mendez (Telf: 4405217),2019-07-25,Cochabamba,NB-SABS (D.S.0181)
20-0138-00-1039209-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,ANPP,Primera Adquisición De Insumos E Instrumental Médico Para La Dispensacion En La Unidad De  Farmacia Del Hospital Universitario,Contratado,,2020-05-15,2020-05-04,['ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Nestor Pallares Saavedra (Telf: 6451970),2020-05-26,Chuquisaca,NB-SABS (D.S.0181)
19-906-23-1039431-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Por La Adquisiciã?N De 10 Kits De Panel De Cã?Lulas,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Ilsen Liliana Burgoa Garvizu (Telf: 6664295),2019-05-14,Tarija,NB-SABS (D.S.0181)
20-1204-00-1039464-0-E,Gobierno Autonomo Municipal De Achocalla,Bienes,CM,Apoyo Y Fomento A La Produccion - Ferias Agropecuarias (Compra De Semillas De Arveja Para Central Villa Layuri),Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Carlo Gualberto Huarachi Araoz (Telf: 2890084-2890084),2020-02-26,La Paz,NB-SABS (D.S.0181)
19-0526-00-1039437-0-E,Empresa Estatal De Televisión Bolivia Tv,Servicios Generales,CD,Servicio De Transporte De Carga Para Bolivia Tv Gestion 2020,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Madelen Lorena Quiroga Conde (Telf: 2203404 ),2019-12-24,La Paz,NB-SABS (D.S.0181)
20-1601-00-1039428-0-E,Gobierno Autonomo Municipal De Tarija,Bienes,CM,Adquisicion De Dializador Para El Centro Municipal De Hemodialisis San Andres,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Samuel Segovia Ugarte (Telf: 6643211 - 6643216),2020-04-21,Tarija,NB-SABS (D.S.0181)
20-0903-00-1039177-0-E,Gobierno Autónomo Departamental De Cochabamba,Servicios Generales,CM,Contratacion Servicio De Limpieza Para El Hospital Clinico Viedma 2020 (B),Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Mery Rosario Camacho Vargas (Telf: 4519121-4255253),2020-04-13,Cochabamba,NB-SABS (D.S.0181)
20-1801-00-1039447-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Bienes,EM,Adquisición De Harina Para La Implementacion De La Canasta Solidaria,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']","Elvira Magdalena Da Silva Suarez (Telf: 4621477, 4621322)",2020-04-07,Beni,NB-SABS (D.S.0181)
20-1601-00-1039448-0-E,Gobierno Autonomo Municipal De Tarija,Bienes,CM,Adquisicion De Insumos Alimenticios (Papaya) Destinados Para La Alimentacion De Los Animales Del Bioparque Urbano,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Samuel Segovia Ugarte (Telf: 6643211 - 6643216),2020-03-13,Tarija,NB-SABS (D.S.0181)
20-0417-09-1039450-0-E,Caja Nacional De Salud - Regional La Paz,Bienes,CM,20 Pza. Impresora Con Sistema Continuo.Unidad De Sistemas Regional La Paz,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2020-04-30,La Paz,NB-SABS (D.S.0181)
20-0906-00-1039451-0-E,Gobierno Autónomo Departamental De Tarija,Servicios Generales,CM,Servicio De Mantenimiento Y Refacción De Los Nuevos Ambientes De Auditoria Interna Y Notaria De Gobierno A Solicitud De La Unidad De Servicios Generales Dependiente De La Dirección Administrativa De La Secretaria Departamental De Economía Y Finanzas Del Gobierno Autónomo Departamental De Tarija,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Antonio Marcelo Casso Nieva (Telf: .),2020-04-22,Tarija,NB-SABS (D.S.0181)
20-1301-00-1039433-0-E,Gobierno Autonomo Municipal De Cochabamba,Bienes,CM,Adquisicion De Papel Toalla Y Esponja Con Reverso Verde Para Centros De Salud De La Red Cercado,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Hamel Let Jacinto Ossa Lozada (Telf: 4258103- 4425810-4258030),2020-03-30,Cochabamba,NB-SABS (D.S.0181)
20-0660-09-1039478-0-E,Direccion Administrativa Y Financiera - Organo Judicial - Pando,Bienes,CM,"Adquisicion De Barbijos Y Alcohol Para Todo El Personal Del Organo Judicial De Pando Para La Prevencion, Control Y Atencion De La Emergencia De Salud Contra El Corona Virus (Covid-19)",Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Carlos Gutierrez Gutierrez (Telf: 8422302),2020-04-27,Pando,NB-SABS (D.S.0181)
20-0417-09-1039483-0-E,Caja Nacional De Salud - Regional La Paz,Servicios Generales,CM,1 Svc. Publicidad (Baners De Informacion Comites Diferentes Servicios Cimfa Manco Kapac - Tripticos - Señaliticas) Administracion Cimfa Manco Kapac,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2020-04-01,La Paz,NB-SABS (D.S.0181)
20-2323-00-1039475-0-E,Entidad Aseo Municipal De Tarija,Bienes,CM,Adquisicion De Cilindros Hidraulicos De Compresion Para Camion Compactador De Emat,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Lorena Janet Alvarado Miranda (Telf: 6637505),2020-04-24,Tarija,NB-SABS (D.S.0181)
20-0417-03-1039505-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,ANPP,300 Cajas De Peliculas Radiograficas-- Medicina Del Trabajo,Contratado,,2020-05-14,2020-05-04,['Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],"['FORM 100', 'FORM 170', 'FORM 200']",Rocio Uruña Alanes (Telf: 3393354),2020-05-20,Santa Cruz,NB-SABS (D.S.0181)
20-0046-00-1039551-1-1,Ministerio De Salud,Bienes,ANPE,Adquisición De Equipo De Seguridad Perimetral Para El Ministerio De Salud,No Informado,,2020-05-08,2020-05-04,['Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion'],"['FORM 100', 'FORM 170']",Ana Maria Pamuri Poroso (Telf: 2484592),2020-05-15,La Paz,NB-SABS (D.S.0181)
20-0417-09-1039473-0-E,Caja Nacional De Salud - Regional La Paz,Servicios Generales,CM,1 Servicio. Compra De Radioterapia Tridimensional. Pac.: Oscar David Callejas Vargas. Serv. De Oncologia. Hode Oncologico,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2019-12-31,La Paz,NB-SABS (D.S.0181)
20-0417-04-1039452-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPP,Compra Carne De Res Para Servicio De Nutricion-Regional Cochabamba,Adjudicado,,2020-05-14,2020-05-04,['Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionConvocatoria a AmpliacionResolución/Nota/Documento que autorice la AmpliacionResolución/Nota/Documento que autorice la AmpliacionConvocatoria a AmpliacionVer mas...'],"['FORM 100', 'FORM 170', 'FORM 100-E', 'FORM 100-E', 'FORM 170']",Boris Javier Alarcon Hinojosa (Telf: 4234378),2020-07-06,Cochabamba,NB-SABS (D.S.0181)
20-0681-01-1039320-1-1,Fiscalia General Del Estado,Bienes,ANPP,Renovación De Licencias Para Equipos De Seguridad Firewall Del Ministerio Público,Contratado,,2020-05-14,2020-05-04,['Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Raul Aracena Rasguido (Telf: (4)6461606),2020-05-15,Chuquisaca,NB-SABS (D.S.0181)
20-0417-09-1039467-0-E,Caja Nacional De Salud - Regional La Paz,Servicios Generales,CM,1 Servicio. Compra De Radioterapia Tridimensional. Pac.: Marelene Beatriz Herbas Perez. Serv. De Oncologia. Hode Oncologico,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2020-01-16,La Paz,NB-SABS (D.S.0181)
20-0417-09-1039469-0-E,Caja Nacional De Salud - Regional La Paz,Servicios Generales,CM,1 Servicio. Compra De Radioterapia Tridimensional. Pac.: Mery Barrientos Antezana. Serv. De Oncologia. Hode Oncologico,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2020-02-03,La Paz,NB-SABS (D.S.0181)
20-4601-03-1039441-0-E,Gobierno Autonomo Regional Del Gran Chaco - Villamontes,Bienes,CM,"Adquisicion Material De Limpieza (Lavandina) Para Uso En Las Diferentes Actividades En El Ã???Ã??Ã?ÂRea Rural Y Urbana En Cumplimiento Al D.S. 4200con Cargo Al ?Prog.Prevencion, Control Y Atencion Del Coronavirus?",Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Celsa Villalba Cabrita (Telf: 46722416),2020-04-01,Tarija,NB-SABS (D.S.0181)
20-0417-09-1039471-0-E,Caja Nacional De Salud - Regional La Paz,Servicios Generales,CM,1 Servicio. Compra De Radioterapia Tridimensional. Pac.: Carmen Rosario Cuevas Iturri. Serv. De Oncologia. Hode Oncologico,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2019-12-31,La Paz,NB-SABS (D.S.0181)
20-0902-42-1039479-0-E,Instituto Nacional Del Torax,Bienes,CM,Adquisiciã?N De Insumos,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Paola Andrea Lopez Paredes (Telf: 2226462),2020-03-24,La Paz,NB-SABS (D.S.0181)
20-1605-00-1039463-0-E,Gobierno Autonomo Municipal De Carapari,Bienes,CD,"Adquisiciã?N De Alcohol En Gel Para Programa Prevension, Control Y Atencion Del Coronavirus",Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Elizabeth Viviana Aparicio Pantaleon (Telf: 046136032),2020-04-20,Tarija,NB-SABS (D.S.0181)
20-0417-09-1039472-0-E,Caja Nacional De Salud - Regional La Paz,Servicios Generales,CM,1 Servicio. Compra De Radioterapia Tridimensional. Pac.: Ruth Apaza Mamani. Serv. De Oncologia. Hode Oncologico,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2020-01-16,La Paz,NB-SABS (D.S.0181)
20-0905-00-1039362-0-E,Gobierno Autónomo Departamental De Potosí,Servicios Generales,CD,Servicio De Refrigerio De 2.100 Racionaes De Acuerdo A Requerimiento Para El Regimiento De Infanteria Loa Para La Prevencion Y Contencion De La Emergencia Sanitaria Covid-19,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Eva Basagoitia Quispe (Telf: 6229679),2020-04-23,Potosi,NB-SABS (D.S.0181)
20-0046-22-1039221-0-E,Seguro Social Universitario Sucre,Bienes,CM,Adquisicion De Medicamentos Para Farmacia Interna Paciente Harold Andia,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)InformeActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Daniel Simon Peralta Urquizu (Telf: 4 6453136),2020-04-20,Chuquisaca,NB-SABS (D.S.0181)
20-0902-42-1039474-0-E,Instituto Nacional Del Torax,Bienes,CM,Adquisiciã?N De Ceftriaxona 1 Gr Cefotaxima Cefixima,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Paola Andrea Lopez Paredes (Telf: 2226462),2020-04-10,La Paz,NB-SABS (D.S.0181)
20-0417-09-1039477-0-E,Caja Nacional De Salud - Regional La Paz,Bienes,CM,14 Items. Material De Limpieza E Higiene. Administracion His Viacha,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Brayan Luis Cabrera Vera (Telf: 2-901777),2020-04-13,La Paz,NB-SABS (D.S.0181)
20-0417-09-1039480-0-E,Caja Nacional De Salud - Regional La Paz,Bienes,CM,6 Items. Material De Limpieza E Higiene. Administracion His Viacha,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2020-04-01,La Paz,NB-SABS (D.S.0181)
20-0906-03-1039444-0-E,Servicio Departamental De Salud Tarija - Sedes,Bienes,CM,Tercera Adquisicion De Insumos Medicos (3-Abr) Para El Hospital Regional San Juan De Dios,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Maria Eugenia  Yuca (Telf: 4-6643257),2020-04-13,Tarija,NB-SABS (D.S.0181)
20-1347-00-1039476-0-E,Gobierno Autonomo Municipal De Shinahota,Consultoria,CM,Asistente De Obras Publicas Consultor Individual De Linea,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Janneth Sonia Jimenez Galvez (Telf: 44136409-67401549),2020-03-04,Cochabamba,NB-SABS (D.S.0181)
20-0417-09-1039453-0-E,Caja Nacional De Salud - Regional La Paz,Bienes,CM,"1 Equipo Centrifuga De Microhematocrito Servicio Transfusional Hode Materno Infantil, Transfusional, Hode Materno Infantil.",Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2020-04-13,La Paz,NB-SABS (D.S.0181)
20-1204-00-1039470-0-E,Gobierno Autonomo Municipal De Achocalla,Bienes,CM,Apoyo Y Fomento A La Produccion - Ferias Agropecuarias (Compra De Semillas De Papa Central Agraria Villa Concepcion),Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Carlo Gualberto Huarachi Araoz (Telf: 2890084-2890084),2020-03-04,La Paz,NB-SABS (D.S.0181)
20-0417-01-1039484-0-E,Caja Nacional De Salud (Regional Tarija),Bienes,CM,"Adquisicion De 5 Items Micronutrientes, Solucion Glucosa 10% 1000ml., Solucion Fisiologica 0.9% 500 Ml., Corticoide + Anestesico Y Acetil Cisteina 10%.",Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Julio Cesar Cruz Estrada (Telf: 6642940),2020-04-16,Tarija,NB-SABS (D.S.0181)
20-1306-00-1039421-0-E,Gobierno Autonomo Municipal De Colcapirhua,Bienes,CM,Adquisicion De Insumos Medicos (Jeringas Descartables) Para La Atencion De Pacientes De La Ley 1152 (Sus) Para La Red Municipal De Salud Colcapirhua.,Contratado,,,2020-05-04,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Fabian  Garcia Nunez (Telf: 4269985),2020-04-23,Cochabamba,NB-SABS (D.S.0181)
20-2323-00-1039485-0-E,Entidad Aseo Municipal De Tarija,Bienes,CM,Adqusicion De Cilindros Hidraulicos De Levante Para Camion Compactador Emat,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Lorena Janet Alvarado Miranda (Telf: 6637505),2020-04-24,Tarija,NB-SABS (D.S.0181)
20-0903-00-1039496-0-E,Gobierno Autónomo Departamental De Cochabamba,Consultoria,CM,"Consultor En Linea ""Responsable  De Area De Produccion Agropecuaria"" Del Proyecto Formulacion Y Elaboracion Plan Maestro Del Valle Alto De Cochabamba",Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Ronel Fernando Miranda Bustillos (Telf: 4519121-4255253),2020-03-09,Cochabamba,NB-SABS (D.S.0181)
20-0417-09-1039486-0-E,Caja Nacional De Salud - Regional La Paz,Bienes,CM,4 Equipo. Computadoras Gama Media. Unidad De Sistemas Regional La Paz,Contratado,,,2020-05-04,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2020-04-23,La Paz,NB-SABS (D.S.0181)
