CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
21-0047-98-1141724-1-1,Proyecto De Alianzas Rurales Ii - Par Ii,Consultoria,OF,Contratacion De Personal Tecnico Para La Uor Riberalta Del Proyecto De Alianzas Rurales Par Ii,Contratado,False,2021-06-14,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250']",Erick Ever Vela Valdez (Telf: 2114332 - 2118332),,La Paz,Normativa del Financiador (BM)
21-0417-04-1141704-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPE,Hepatitis B Anticore Elisa X 96 Determinaciones,Contratado,True,2021-06-08,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Danilo Rodriguez Yugar (Telf: 4234378),,Cochabamba,NB-SABS (D.S.0181)
21-0513-00-1141730-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Consultoria,ANPE,"Consultoria De Linea: Operador De Facturacion (1), Udaf-Dror",Contratado,False,2021-06-08,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Resolución/Nota/Documento que autorice la Ampliacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 100-E', 'FORM 170', 'FORM 200', 'FORM 500']",Jhonny Chugar Vasquez (Telf: 2358802),,La Paz,NB-SABS (D.S.0181)
21-1301-00-1133439-2-1,Gobierno Autonomo Municipal De Cochabamba,Bienes,ANPE,Adquisicion De Autoclave Para Los Centros De Salud Integrales 2021,Desierto,True,2021-06-08,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Desierta (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 170']",Hamel Let Jacinto Ossa Lozada (Telf: 4258103- 4425810-4258030),,Cochabamba,NB-SABS (D.S.0181)
21-0047-98-1141738-1-1,Proyecto De Alianzas Rurales Ii - Par Ii,Consultoria,OF,Auxiliar De Oficina Para La Unidad De Coordinacion Nacional - Par Ii,Cancelado,False,2021-06-14,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Resolucion/Documento de Cancelacion']","['FORM 100', 'FORM 100-E']",Erick Ever Vela Valdez (Telf: 2114332 - 2118332),,La Paz,Normativa del Financiador (BM)
21-0903-00-1141661-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,ANPE,Compra De Colchones Para El Hospital Materno Infantil German Urquidi,Desierto,True,2021-06-08,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Desierta (nota)', 'Res. de Desierta (nota)']","['FORM 100', 'FORM 170']",Julio Cesar Quinteros Acha (Telf: 4519121-4255253),,Cochabamba,NB-SABS (D.S.0181)
21-0417-09-1141742-1-1,Caja Nacional De Salud - Regional La Paz,Bienes,ANPE,2000 Pza. Mascarilla De Oxigeno Para Adulto,Contratado,True,2021-06-08,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Autorizacion de Excepcion', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 900', 'FORM 500']",Jose Luis Peralta Rocha (Telf: 2-901777),,La Paz,NB-SABS (D.S.0181)
21-0905-06-1141668-1-1,Servicio Departamental De Caminos - Potosi,Bienes,ANPE,"Adquisicion De Explosivos: Cordon Detonante Riocord Pv 5, Fanexanfo Nitrato De Amonio De 25 Kg Y Dinamita Riodin 7/8x8? Para La Progresiva (38+100 A 38+200) Tramo I Para El Proyecto: Construccion Camino Corredor De La Plata (Potosi-Coroma)",Desierto,False,2021-06-08,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Desierta (nota)']","['FORM 100', 'FORM 170']",Danitza Miriam Melo Coronado (Telf: 6222061),,Potosi,NB-SABS (D.S.0181)
21-0417-06-1141732-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPE,Form. Dm-301 Recetarios Negros,Contratado,True,2021-06-10,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Resolucion/Documento de Anulacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 100-E', 'FORM 170', 'FORM 200', 'FORM 500']",Marvelia Canaviri Martinez (Telf: 6461501),,Chuquisaca,NB-SABS (D.S.0181)
21-0283-02-1138834-2-1,Aduana Nacional Regional La Paz,Servicios Generales,ANPE,Contratacion Del Servicio De Transporte Para El Traslado De Residuos De Mercancia Incautadas Y Abandonadas En Mal Estado Para La Administracion Aduana Interior La Paz,Contratado,False,2021-06-08,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Carlos Fernando Chura Condori (Telf: 2818358),,La Paz,NB-SABS (D.S.0181)
21-1605-00-1141472-1-1,Gobierno Autonomo Municipal De Carapari,Bienes,ANPP,Servicios De Salud Universal Y Gratuita - Sus (Adquisición De Medicamentos/Insumos Para Centros Y Puestos De Salud De Carapari) Gestión 2021,Anulado desde la convocatoria,True,2021-06-14,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Resolucion/Documento de Anulacion']","['FORM 100', 'FORM 100-E']",Ingrid Zulema Choque Cruz (Telf: 046136032),,Tarija,NB-SABS (D.S.0181)
21-1301-00-1141687-1-1,Gobierno Autonomo Municipal De Cochabamba,Bienes,ANPE,Adquisición De Baterías Varios Amperajes,Contratado,True,2021-06-09,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Carla Rocha Montaño (Telf: 4258103- 4425810-4258030),,Cochabamba,NB-SABS (D.S.0181)
21-1307-00-1141698-1-1,Gobierno Autonomo Municipal De Aiquile,Consultoria,ANPE,Contratacion Consultores Individuales De Linea Para Apoyo En Prevencion Control Y Atencion Del Covid19 Hcl,Contratado,False,2021-06-08,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio', 'Sustento Técnico', 'Sustento Legal']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 600', 'FORM 250', 'FORM 250', 'FORM 250', 'FORM 250', 'FORM 250 1']",Sonia Cardozo Rodriguez (Telf: 4343303-4343100),,Cochabamba,NB-SABS (D.S.0181)
21-1526-00-1141739-1-1,Gobierno Autonomo Municipal De Sacaca (Villa De Sacaca),Consultoria,ANPE,"Centro De Salud San Luis De Sacaca (Saldos) (Consultores Individuales De Linea Medico De Planta Centro De Salud Con Interncion San Luis Sacaca, Licenciad@ En Enfermeria, Medico Odontologo Para Odontobus, Medico Odontolo Para Centro De Salud San Luis Sacaca, Auxiliar De Enfermeria Para Centro De Salud San Luis Sacaca, Chofer Para Centro De Salud San Luis De Sacaca Y Chofer Para Odontobus).",Adjudicado,False,2021-06-08,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Autorizacion de Excepcion', 'Autorizacion de Excepcion', 'Autorizacion de Excepcion']","['FORM 100', 'FORM 170', 'FORM 900']",Panfilo Combata Flores (Telf: 72406815),,Potosi,NB-SABS (D.S.0181)
21-0513-00-1140789-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,ANPE,Servicio De Laboratorio Externo Para Realizacion De Pruebas De Deteccion Del Virus Sars Cov 2,Anulado desde la convocatoria,False,2021-06-11,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Resolucion/Documento de Anulacion']","['FORM 100', 'FORM 170', 'FORM 100-E']",Gloria Esperanza Yushima Sea (Telf: 2358802),,La Paz,NB-SABS (D.S.0181)
21-1313-00-1141752-1-1,Gobierno Autonomo Municipal De Colomi,Consultoria,ANPE,Contratación De Consultores Individuales De Linea: Chofer I Ambulancia C.S. Colomi; Chofer Ii Ambulancia  C.S. Colomi; Chofer Ambulancia C.S. Candelaria; Chofer Ambulancia C.S. Corani Pampa; Chofer Ambulancia C.S. Tablas Monte; Chofer Ambulancia C.S. Paracty; Chofer Ambulancia C.S. San Jose - Gestión 2021,Contratado,False,2021-06-08,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 250', 'FORM 250', 'FORM 250', 'FORM 250', 'FORM 900 1']",Calixtino Lopez . (Telf: 4340640),,Cochabamba,NB-SABS (D.S.0181)
21-0222-00-1141759-1-1,Instituto Nacional De Innovación Agropecuaria Y Forestal - Iniaf,Consultoria,ANPE,Contratación De 3 Consultores Individuales De Linea Técnicos Viveristas  Para El Programa Café De Santa Cruz,Anulado desde la convocatoria,False,2021-06-09,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Resolucion/Documento de Anulacion']","['FORM 100', 'FORM 100-E']",Jaqueline Fidelia Apaza Nina (Telf:  2 2124411 - 2 2128284),,La Paz,NB-SABS (D.S.0181)
21-0254-00-1138963-1-1,Instituto Del Seguro Agrario,Bienes,ANPE,"Adquisicion De Papel, Productos De Artes Graficas, Utiles De Escritorio Y Material De Limpieza (Primer Semestre)",Contratado,True,2021-06-09,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Reynaldo Flores Paucara (Telf: 2148288),,La Paz,NB-SABS (D.S.0181)
21-0902-39-1140598-1-1,Hospital De La Mujer,Bienes,ANPE,Adquisición Surfactante Pulmonar (Farmacia),Contratado,True,2021-06-08,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Wilfredo Miranda Llanos (Telf: 2221250),,La Paz,NB-SABS (D.S.0181)
21-1314-00-1141760-1-1,Gobierno Autonomo Municipal De Villa Tunari,Bienes,ANPE,Anpe 033-2021 Provision Material De Limpieza Hospital San Francisco De Asis Villa Tunari Municipio,Contratado,True,2021-06-08,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
21-0417-03-1141692-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,ANPE,05 Item Papel Tyvek De Diferentes Medidas - Servicio De Esterilizacion Del Hospital Obrero N°3,Contratado,True,2021-06-09,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Cynthia Daniela Roldan Pacheco (Telf: 3393354),,Santa Cruz,NB-SABS (D.S.0181)
21-0905-00-1141251-1-1,Gobierno Autónomo Departamental De Potosí,Bienes,ANPP,Adquisición De Insumos Seguro Único De Salud Hospital Daniel Bracamonte,Anulado desde la convocatoria,True,2021-06-14,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Resolucion/Documento de Anulacion', 'Resolucion/Documento de Anulacion']","['FORM 100', 'FORM 100-E']",Juan Marcelo Villalpando Montoya (Telf: 6229679),,Potosi,NB-SABS (D.S.0181)
21-0417-09-1138992-2-1,Caja Nacional De Salud - Regional La Paz,Bienes,ANPE,7 Items Equipo Medico Y De Laboratorio  2 Set Instrumental De Vía Biliar 1 Pza. Pinza Satinsky 1 Pza. Tijera Pozzi Laparoscópica 2 Pza. Pinza De Fijación Para Colangiografia Tipo Olsen  1 Pza. Tijera Laparoscópica Pico De Loro  1 Pza. Tijera Laparoscópica Mini Metzembau De 5mm 2 Pza. Pinza De Bakey Atraumatica,Contratado,False,2021-06-08,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Jose Luis Peralta Rocha (Telf: 2-901777),,La Paz,NB-SABS (D.S.0181)
21-0902-39-1140596-1-1,Hospital De La Mujer,Bienes,ANPE,Adquisición Sustitutos Del Plasma (Farmacia),Contratado,True,2021-06-08,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Wilfredo Miranda Llanos (Telf: 2221250),,La Paz,NB-SABS (D.S.0181)
21-1215-00-1141547-1-1,Gobierno Autonomo Municipal De Patacamaya,Bienes,LP,Alimentacion Complementaria Escolar'  (Primera Convocatoria),Contratado,False,2021-06-24,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Resolucion de aprobacion del DBC', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Resolucion que resuelve Recurso Impugnacion', 'Recurso de Impugnacion Interpuesto', 'Resolucion/Documento de Anulacion']","['FORM 100', 'FORM 120', 'FORM 170', 'FORM 300', 'FORM 100-E', 'FORM 170', 'FORM 200', 'FORM 500']",Ismael Fernandez Flores (Telf: 73560288),,La Paz,NB-SABS (D.S.0181)
21-0417-00-1141322-1-1,Caja Nacional De Salud - Cns,Servicios Generales,LP,Seguro Comprensivo Multiriesgo Para La Distrital Riberalta,Desierto,False,2021-06-24,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Enmiendas', 'Resolucion de aprobacion del DBC', 'Res. de Desierta (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 120', 'FORM 170']",Sarah Mabel Quinteros Saravia (Telf: 2333496 - 2311630),,La Paz,NB-SABS (D.S.0181)
21-0287-03-1124866-2-2,Fondo Nacional De Inversion Productiva Y Social  -  Oruro,Consultoria,OF,Descom-Fi Ampl. Sist. Agua Potable Curahuara De Carangas  (Curahuara De Carangas Sajama),Contratado,False,2021-06-25,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'FORM 170', 'FORM 200']",Jose Luis Molina Selaya (Telf: 5255770-5279980),,Oruro,Normativa del Financiador
21-2317-00-1141731-1-1,Empresa Municipal De Asfaltos Y Vias - Emavias,Bienes,LP,Adquisicion De Cemento Asfaltico Pen 85/100 En Tambores 1ra. Dotacion,Contratado,True,2021-06-24,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Acta Reunion de Aclaracion', 'Resolucion de aprobacion del DBC', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'FORM 120', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 500']",Yovanka Nury Lima Sussy (Telf: 2301370),,La Paz,NB-SABS (D.S.0181)
21-1605-00-1128775-1-2,Gobierno Autonomo Municipal De Carapari,Obras,LP,Const. Colegio Secundario Comunidad Campo Largo,Contratado,False,2021-06-24,2021-06-01,"['Planos', 'Planos', 'Planos', 'Planos', 'Convocatoria', 'Documento Base de Contratacion', 'Resolucion de aprobacion del DBC', 'Enmiendas']","['FORM 100', 'FORM 120', 'FORM 170', 'FORM 200', 'FORM 250']",Ingrid Zulema Choque Cruz (Telf: 046136032),,Tarija,NB-SABS (D.S.0181)
21-1205-00-1131946-1-2,Gobierno Autonomo Municipal De El Alto,Obras,ANPP,"Const. Cancha De Cesped Sintetico El Santuario Distrital D-7 Localizacion: El Santuario, Distrito: D-7",Contratado,False,2021-06-15,2021-06-01,"['Especificaciones Tecnicas', 'Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Abdon Actino Sillero Bernabe (Telf: 2829272 - 2829414),,La Paz,NB-SABS (D.S.0181)
21-0417-06-1141615-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPP,Adquisicion De Un Generador Harmonico Y Bipolar Avanzado Solicitado Por El Serv. De Cirugia Del Hospital Dr. Jaime Mendoza,Anulado desde la convocatoria,True,2021-06-15,2021-06-01,"['Convocatoria', 'Documento Base de Contratacion', 'Resolucion/Documento de Anulacion', 'Acta de Apertura']","['FORM 100', 'FORM 100-E']",Marvelia Canaviri Martinez (Telf: 6461501),,Chuquisaca,NB-SABS (D.S.0181)
21-0418-03-1132554-2-1,Caja Petrolera De Salud Departamental Cochabamba,Bienes,ANPP,Adquisicion Placas Radiograficas Y Para Tomografia,Contratado,True,2021-06-15,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Sandra Cecilia Siles Soruco (Telf: 44228260),,Cochabamba,NB-SABS (D.S.0181)
21-0417-03-1141683-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,ANPP,2000 Piezas Bolsa De Nutricion  Parenteral 2000 Ml. --- 1000 Piezas Bolsa De Nutricion Parenteral 1000 Ml. -- Supervision Reigonal De Enfermeria,Contratado,True,2021-06-15,2021-06-01,"['Documento Base de Contratacion', 'Convocatoria', 'Resolución/Nota/Documento que autorice la Ampliacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 100-E', 'FORM 170', 'FORM 200', 'FORM 500']",Rocio Uruña Alanes (Telf: 3393354),,Santa Cruz,NB-SABS (D.S.0181)
