CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
21-0517-00-1190821-0-E,Corporacion Minera De Bolivia - Comibol,Bienes,CD,Clq-21-Cd-88/2021 Adquisicion De Portarodamientos Para Diferentes Equipos,Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 250', 'FORM 500']",Franz Felix Merlo Charca (Telf: 2682100 - 2682107-2901106),,La Paz,NB-SABS (D.S.0181)
21-0517-00-1190831-0-E,Corporacion Minera De Bolivia - Comibol,Bienes,CD,Clq-21-Cd-87/2021 Adquisicion De Repuestos Para Equipos Planta,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 250', 'FORM 500']",Franz Felix Merlo Charca (Telf: 2682100 - 2682107-2901106),,La Paz,NB-SABS (D.S.0181)
21-0517-00-1190844-0-E,Corporacion Minera De Bolivia - Comibol,Bienes,CD,Clq-21-Cd-208/2021 Adquisición Conductores Electricos De Baja Tension Para Taller Electrico De La Empresa Minera Colquiri,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva', 'Acta o informe de recepcion definitiva', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Franz Felix Merlo Charca (Telf: 2682100 - 2682107-2901106),,La Paz,NB-SABS (D.S.0181)
21-0587-00-1190375-0-E,Empresa Estrategica Boliviana De Construccion Y Conservacion De Infraestructura Civil,Servicios Generales,CD,"Alquiler De 3 (Tres) Volquetas De 12m3, Para Traslado De Material Para Ejecucion De Plataforma Proyecto: Construcciã????????N Y Rehabilitaciã????????N Tramo Carretero Villa Montes - La Vertiente - Palo Marcado?",Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Autorizacion de Excepcion']","['FORM 400', 'FORM 900']",Danny  Helmuth Tupa Hinojosa (Telf: 2244624),,La Paz,NB-SABS (D.S.0181)
21-0587-00-1190779-0-E,Empresa Estrategica Boliviana De Construccion Y Conservacion De Infraestructura Civil,Servicios Generales,CD,Alquiler De 2 (Dos) Camion Cissterna De Agua En Prog:84+100 A A87+560 Para Proyecto: Ejecucion De La Doble Via Yacuiba - Campo Pajoso Fase I,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Res. de Adjudicacion (nota)', 'Informe', 'Acta o informe de recepcion definitiva', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Beatriz Quirhua Quisbert (Telf: 2244624),,La Paz,NB-SABS (D.S.0181)
21-0587-00-1190788-0-E,Empresa Estrategica Boliviana De Construccion Y Conservacion De Infraestructura Civil,Bienes,CD,Compra De Piedra Para La Conformacion De Pedraplen Obra: Ejecucion De La Doble Via Yacuiba - Campo Pajoso Fase I,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Autorizacion de Excepcion', 'Acta o informe de recepcion definitiva', 'Solicitud de Rectificacion', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 900', 'Formulario 500 (Erroneo)', 'FORM 500']",Beatriz Quirhua Quisbert (Telf: 2244624),,La Paz,NB-SABS (D.S.0181)
21-0587-00-1190801-0-E,Empresa Estrategica Boliviana De Construccion Y Conservacion De Infraestructura Civil,Obras,CD,"Obra De Bacheo Profundo (Incluye Capa Granular). Proyecto ?Construccion Doble Via  Yacuiba Campo Pajoso, Fase I? Pcd/2021-0103",Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Cinthia Inga Gutierrez Guzman (Telf: 2244624),,La Paz,NB-SABS (D.S.0181)
21-0587-00-1190806-0-E,Empresa Estrategica Boliviana De Construccion Y Conservacion De Infraestructura Civil,Servicios Generales,CD,"Alquiler De 12 Camiones Volqueta Y Una Pala Cargadora Para Transporte De Material: Capa Base, Sub Base, Agregado, Piedra Y Relleno De Banco De Yapumbia A La Obra: Contrato Administrativo Para La Construcciã???N Carretera Monteagudo - Ipati, Tramo Ii Muyupampa Ipati",Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Beatriz Quirhua Quisbert (Telf: 2244624),,La Paz,NB-SABS (D.S.0181)
21-0681-00-1190584-0-E,Ministerio Publico,Servicios Generales,CD,"Servicio De Arrendamiento De Bien Inmueble Para El Funcionamiento De Oficinas De La Fiscalia Especializada En Delitos Patrimoniales, Fiscalia Especializada En Delitos De Narcotrafico, Perdida De Dominio, Financiamiento Al Terrorismo Y Legitimacion De Ganancias Ilicitas, Archivo, Psicologa, Trabajo Social Y Jefatura Administrativa Financiera",Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Jael Pamela Alvarez Teran (Telf: 6461606),,Chuquisaca,NB-SABS (D.S.0181)
21-0904-00-1190851-0-E,Gobierno Autónomo Departamental De Oruro,Servicios Generales,CD,"Contrataciã??N Directa Del Grupo Folklorico Pasiã??N Andina Para El Xxviii Festival Nacional De La Canciã??N Boliviana""Aqui... Canta Bolivia""",Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Juan Carlos Terrazas Oña (Telf: 5250200),,Oruro,NB-SABS (D.S.0181)
21-0904-00-1190855-0-E,Gobierno Autónomo Departamental De Oruro,Servicios Generales,CD,"Contrataciã?N Directa Del Artista Jorge Paredes Lopez, Para El Pintado De Murales Con El Fin De La Promociã?N Del Carnaval De Oruro",Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Juan Carlos Terrazas Oña (Telf: 5250200),,Oruro,NB-SABS (D.S.0181)
21-0904-00-1190859-0-E,Gobierno Autónomo Departamental De Oruro,Servicios Generales,CD,"Contrataciã?N Directa Del Grupo Folklorico Tupay Para El Xxviii Festival Nacional De La Canciã?N Boliviana""Aqui... Canta Bolivia""",Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Juan Carlos Terrazas Oña (Telf: 5250200),,Oruro,NB-SABS (D.S.0181)
21-0908-00-1190837-0-E,Gobierno Autónomo Departamental Del Beni,Servicios Generales,CM,Sedede - U.A.F./01/2021 Servicio De Limpieza Y Desmonte De La Villa Olimpica Sector Norte Bloque A Y B Del Servicio Departamental De Deporte Trinidad - Beni,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Yasmira Fernanda Hurtado Rivero (Telf: 46-24830),,Beni,NB-SABS (D.S.0181)
21-0908-00-1190847-0-E,Gobierno Autónomo Departamental Del Beni,Servicios Generales,CM,Sedede. U.A.F./02/2021 Servicio De Reparación Y Refacción De Los Diferentes Escenarios Deportivos Dependiente Del Servicio Departamental De Deporte Trinidad - Beni,Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Yasmira Fernanda Hurtado Rivero (Telf: 46-24830),,Beni,NB-SABS (D.S.0181)
21-1201-00-1189370-0-E,Gobierno Autonomo Municipal De La Paz,Obras,CD,"Reconstruccion Encarpetado Y Obras Complementarias Calle
4 Zona Alto Chualluma",Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Sustento Técnico']","['FORM 400', 'FORM 250', 'FORM 250']",Ibis Guardia Rocha (Telf: 2650000),,La Paz,NB-SABS (D.S.0181)
21-1201-00-1190815-0-E,Gobierno Autonomo Municipal De La Paz,Obras,CD,Empedrado Calle Chicaloma Esquina Calle Tumupasa Zona Delicias Central,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Paola Jacqueline Fernandez Aramayo (Telf: 2650000),,La Paz,NB-SABS (D.S.0181)
21-1201-00-1190830-0-E,Gobierno Autonomo Municipal De La Paz,Obras,CD,Reconstruccion Encarpetado Calle Los Andes Entre Calle Leonardo Flores Y Manuel Cossio Zona Los Andes,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Ibis Guardia Rocha (Telf: 2650000),,La Paz,NB-SABS (D.S.0181)
21-1210-00-1190803-0-E,Gobierno Autonomo Municipal De Caranavi,Obras,CM,Enmallado De Polifuncional Comunidad Tupac Belen Canton Chijchipani,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Erwin Alberto Argani Villegas (Telf: 28232226),,La Paz,NB-SABS (D.S.0181)
21-1250-00-1190849-0-E,Gobierno Autonomo Municipal De Pelechuco,Consultoria,CM,Estudio De Diseño Técnico De Preinversion Centro Recreacional Acuático Glamping Pelechuco,Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Jackeline Jessica Ceron Contreras (Telf: 71901376),,La Paz,NB-SABS (D.S.0181)
21-1304-00-1187706-0-E,Gobierno Autonomo Municipal De Tiquipaya,Obras,CD,Mantenimiento De Instalaciones Del Centro De Formacion Y Capacitacion Productiva Otb Montecillo Sud,Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Magaly Gladys Carvajal Camacho (Telf: 44287320),,Cochabamba,NB-SABS (D.S.0181)
21-1304-00-1188771-0-E,Gobierno Autonomo Municipal De Tiquipaya,Obras,CD,Mej. De Vias Con Empedrado Y Cordones Cunetas Cullavi-Junin Y Pasaje Francisco Del Rivero Tiquipaya Nor Este,Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Magaly Gladys Carvajal Camacho (Telf: 44287320),,Cochabamba,NB-SABS (D.S.0181)
21-1401-00-1190776-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,Alquiler De Equipo (420 Hr. Volqueta 4m3+Retiro De Lodos - Unidad De Drenaje Urbano) P-7114,Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Juan Atocha Ramirez (Telf: 25251624),,Oruro,NB-SABS (D.S.0181)
21-1401-00-1190798-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,Contratacion De Mano De Obra (796.5 M3 Limpieza Canal - Canal Trinidad Entre Calle B Y Tagarete) P-7176,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Juan Atocha Ramirez (Telf: 25251624),,Oruro,NB-SABS (D.S.0181)
21-1401-00-1190804-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,Alquiler De Equipo Pesado (70 Hrs. Motoniveladora 138 Kw - Unidad De Mantenimiento De Vias) P-6779,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Juan Atocha Ramirez (Telf: 25251624),,Oruro,NB-SABS (D.S.0181)
21-1401-00-1190808-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,"Contratacion De Servicios Manuales (491 M2 Acera De Cemento E=0.5 Cm, 267.4 M Cordon De HºSº De 15x20x50 -Const. Cordones Y Aceras - Calle Herrera, Tacna, Iquique Y Adyacentes J.V. Troncal) P-7725",Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Juan Atocha Ramirez (Telf: 25251624),,Oruro,NB-SABS (D.S.0181)
21-1401-00-1190813-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,"Contratacion De Servicios Manuales (600 M2 Acera De Cemento E=0.5cm, 154.15 M2 Acera De Cemento E=10cm, 300 M Cordon De HºSº De 15x20x50.-Const. Cordones Y Aceras - Calle Herrera, Tacna, Iquique Y Adyacentes J.V. Troncal) P-7724",Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Juan Atocha Ramirez (Telf: 25251624),,Oruro,NB-SABS (D.S.0181)
21-1401-00-1190819-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,Contratacion Servicios De Mano De Obra (540 M2 Piso De Cemento E=5cm - Cancha Polifuncional J.V. America) P-7385,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Juan Atocha Ramirez (Telf: 25251624),,Oruro,NB-SABS (D.S.0181)
21-1401-00-1190832-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,Contratacion De Servicio (Mano De Obra) (Const. Alcantarillado Sanitario Y Pluvial (Av. Circunvalacion Entre T. Barron) J.V. Cala Caja D.I.D.) P-7186,Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Juan Atocha Ramirez (Telf: 25251624),,Oruro,NB-SABS (D.S.0181)
21-1401-00-1190835-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,"Contratacion De Servicios De Mano De Obra (555 M2 Demolicion De Acera Prom 2cm, 300 Ml Demolicion De Cordones De HºSº 50*15*20 - Renovacion Y Mantenimiento De Aceras Y Cordones J.V. Tarija Baja) P-7590",Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Juan Atocha Ramirez (Telf: 25251624),,Oruro,NB-SABS (D.S.0181)
21-1401-00-1190841-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,"Contratacion De Servicios De Mano De Obra (600 M2 Replanteo Y Trazao De Obras Civiles, 115.5 M3 Excavacionn De Suelo Semiduro, 111 M3 Relleno Y Compactado Inc. Herramientas Y Equipo Necesario,..... - Renovacion Y Mantenimiento De Aceras Y Cordones J.V. Tarija Baja) P-7523",Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Juan Atocha Ramirez (Telf: 25251624),,Oruro,NB-SABS (D.S.0181)
21-1501-00-1186997-0-E,Gobierno Autonomo Municipal De Potosi,Bienes,CD,Provision De Combustibles De Gasolina Y Diesel Para Todo El Parque Automotor Del G.A.M. De Potosi.,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Autorizacion de Excepcion', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 900', 'FORM 500']",Esperanza Marca Huatta (Telf: 6223140),,Potosi,NB-SABS (D.S.0181)
21-1501-00-1190609-0-E,Gobierno Autonomo Municipal De Potosi,Obras,CD,Const. Pavimento Rigido Calle Manrique Entre Laguna Colorada Y 19 De Marzo J.V. Villa Copacabana D-12,Contratado,False,,2022-01-03,"['Informe', 'Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Esperanza Marca Huatta (Telf: 6223140),,Potosi,NB-SABS (D.S.0181)
21-1501-00-1190793-0-E,Gobierno Autonomo Municipal De Potosi,Obras,CD,"Const. Pavimento Rigido Calle ""A"" Entre 19 De Agosto Y Genoveva Barrios J.V. Villa Costanera D-5",Contratado,False,,2022-01-03,"['Informe', 'Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Esperanza Marca Huatta (Telf: 6223140),,Potosi,NB-SABS (D.S.0181)
21-1611-00-1190530-0-E,Gobierno Autonomo Municipal De Entre Rios Tja,Consultoria,CM,"Estudio De Diseã?O Tecnico De Preinversion  Proyecto: "" Implementacion De Granjas Familiares Que Garantiza La Seguridad Alimentaria En Las Comunidades Del Municipio De Entre Rios""",Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Cinthia Maira Portal Villena (Telf: 01046133-3304),,Tarija,NB-SABS (D.S.0181)
21-1801-00-1188040-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor De Linea Medico Tiempo Completo M-26 Para Atencion De Pacientes De Coronavirus (Covid-19) Y Patologias Estacionarias. Centro De Salud Central Area Emergencia.,Contratado,False,,2022-01-03,"['Contrato/Orden de Compra/Orden de Servicio', 'Informe', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']","Schefri Pinto Rocha (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
21-1803-00-1190805-0-E,Gobierno Autonomo Municipal De Riberalta,Servicios Generales,CM,"Contratacion De Coordinador Para La Unidad De Cultura Y Turismo, Gestion 2021",Contratado,False,,2022-01-03,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Cleyton Sossa Dury (Telf: 8522417),,Beni,NB-SABS (D.S.0181)
22-0139-00-1190814-1-1,Universidad Mayor De San Andres - Umsa,Consultoria,ANPE,Control Tecnico Administrativo Financiero,Cancelado,False,2022-01-07,2022-01-03,"['Documento Base de Contratacion', 'Convocatoria', 'Resolucion/Documento de Cancelacion', 'Aviso de cancelacion']","['FORM 100', 'FORM 100-E']",Luz Narda Maceres Ochoa (Telf: 2441994),,La Paz,NB-SABS (D.S.0181)
