CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
22-0030-00-1237926-0-E,Ministerio De Justicia Y Transparencia Institucional,Servicios Generales,CD,Arrendamiento De Oficina Para Biblioteca Y Archivo Del Ministerio De Justicia Y Transparencia Institucional En La Ciudad De La Paz,Contratado,False,,2022-07-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']",['FORM 400'],Marcia Escobar Escobar (Telf: 2313838 - 2158900),,La Paz,NB-SABS (D.S.0181)
22-0035-03-1238036-0-E,Servicio Nacional De Patrimonio Del Estado - Senape,Consultoria,CM,Consultoria Individual De Linea  - Auxiliar Validador 2,Contratado,False,,2022-07-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']",['FORM 400'],Andrea Ibanez Chacolla (Telf: 2220048-2220082),,La Paz,NB-SABS (D.S.0181)
22-0041-05-1238084-0-E,Pro-Bolivia,Consultoria,CM,"Consultoria Individual Por Producto ""Asistencia Tecnica En Organizacion De La Produccion 18 Mypes""",Contratado,False,,2022-07-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)']",['FORM 400'],Claudia Castañeta Mamani (Telf: 2146687),,La Paz,NB-SABS (D.S.0181)
22-0041-05-1238101-0-E,Pro-Bolivia,Consultoria,CM,"Consultoria Individual Por Producto ""Asistecia Tecnica En Produccion Mas Limpia Con Enfoque Layout""",Contratado,False,,2022-07-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']",['FORM 400'],Claudia Castañeta Mamani (Telf: 2146687),,La Paz,NB-SABS (D.S.0181)
22-0041-05-1238142-0-E,Pro-Bolivia,Consultoria,CM,ConsultorãA Individual Por Producto ?Asistencia Tecnica En Produccion Mas Limpia ? 13 Mypes?,Contratado,False,,2022-07-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)']",['FORM 400'],Claudia Castañeta Mamani (Telf: 2146687),,La Paz,NB-SABS (D.S.0181)
22-0046-00-1217759-2-1,Ministerio De Salud Y Deportes,Bienes,ANPP,Adquisicion De Protesis Dentales Para El Proyecto Prevencion De La Salud Oral Con Consultorios Moviles A Nivel Nacional Fase Ii,En curso,True,2022-07-14,2022-07-01,"['Convocatoria', 'Documento Base de Contratacion']",['FORM 100'],Sandra Aracely Panozo Ramirez (Telf: 2484592),,La Paz,NB-SABS (D.S.0181)
22-0046-00-1221876-2-1,Ministerio De Salud Y Deportes,Consultoria,OF,"Actualizacion De Las Normas Nacionales De Atencion Clinica De Neurologia, Terapia Intensiva, Medicina Interna, Traumatologia, Pediatria, Urgencias Y Emergencias Y Desarrollo De Un Aplicativo Móvil",En curso,False,2022-07-15,2022-07-01,"['Convocatoria', 'Documento Base de Contratacion']",['FORM 100'],Edwin Jhonny Quisbert Lima (Telf: 2484592),,La Paz,Normativa del Financiador (BM)
22-0046-00-1222015-1-1,Ministerio De Salud Y Deportes,Servicios Generales,CM,Servicio De Mantenimiento Y Reparación De Baño Y Cocina Primer Piso Edificio Central Ministerio De Salud Y Deportes,En curso,False,2022-07-06,2022-07-01,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor']",['FORM 110'],Maura Pamela Lopez Flores (Telf: 2484592),,La Paz,NB-SABS (D.S.0181)
22-0046-00-1235646-0-E,Ministerio De Salud Y Deportes,Consultoria,OF,Secretaria (O) Auxiliar Administrativo Programa Bid 2614/Bl-Bo Y Programa Bid 4612/Bl-Bo,Contratado,False,,2022-07-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)']",['FORM 400'],Ivette Claudia Torrico Mercado (Telf: 2484592),,La Paz,Normativa del Financiador (BID)
22-0046-00-1237260-1-1,Ministerio De Salud Y Deportes,Bienes,ANPE,"""Adquisicion De Consumibles Gasometro Abl 835"" Para Paciente Del Heas - Prog3151",Adjudicado,True,2022-07-08,2022-07-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 170']",Blanca Elena Deheza Rodriguez (Telf: 2484592),,La Paz,NB-SABS (D.S.0181)
22-0046-00-1237949-0-E,Ministerio De Salud Y Deportes,Consultoria,CM,Consultoría Individual De Línea: Tecnico Iv Apoyo Activos Fijos Ct Conan/Pmdc,Contratado,False,,2022-07-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Informe']",['FORM 400'],Daysi Ximena Flores Muñoz (Telf: 2484592),,La Paz,NB-SABS (D.S.0181)
22-0046-21-1237915-1-1,Seguro Social Universitario - Cochabamba,Bienes,CM,Marmita,Anulado desde la convocatoria,False,2022-07-06,2022-07-01,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Resolucion de Anulación']","['FORM 110', 'FORM 220']",Elsa Victoria Silva Bustillo (Telf: 4226772),,Cochabamba,NB-SABS (D.S.0181)
22-0046-26-1211502-1-1,Instituto Nacional De Laboratorios De Salud Inlasa,Bienes,CM,Adquisicion De Reactivo Her 2 Para El Laboratorio De Genética Molecular,En curso,False,2022-07-06,2022-07-01,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado']",['FORM 110'],Luis Mayber Illanes Caqueo (Telf: 2226048),,La Paz,NB-SABS (D.S.0181)
22-0046-26-1237946-1-1,Instituto Nacional De Laboratorios De Salud Inlasa,Bienes,CM,"Adquisición De Kit De Detección Y Genotipado De Papiloma Virus Por Pcr En Tiempo Real Para Participación En Ferias Por La Salud Y La Vida El Sus En Tu Comunidad Y Barrio, Para El Laboratorio De Genética Molecular",En curso,False,2022-07-06,2022-07-01,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado']",['FORM 110'],Luis Mayber Illanes Caqueo (Telf: 2226048),,La Paz,NB-SABS (D.S.0181)
22-0046-26-1237955-1-1,Instituto Nacional De Laboratorios De Salud Inlasa,Bienes,CM,Adquisición De Reactivos Para Análisis Fisicoquímico De Agua Del Laboratorio De Salud Ambiental,En curso,False,2022-07-06,2022-07-01,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado']",['FORM 110'],Luis Mayber Illanes Caqueo (Telf: 2226048),,La Paz,NB-SABS (D.S.0181)
22-0046-26-1237970-1-1,Instituto Nacional De Laboratorios De Salud Inlasa,Bienes,CM,Adquisición De Balanza De Precisión Para El Laboratorio De Control De Alimentos,En curso,False,2022-07-06,2022-07-01,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor']",['FORM 110'],Luis Mayber Illanes Caqueo (Telf: 2226048),,La Paz,NB-SABS (D.S.0181)
22-0046-45-1238049-1-1,Escuela Nacional De Salud,Bienes,ANPE,Adquisición De Equipo Médico Y De Laboratorio Para La Carrera Técnico Medio En Enfermería De La Escuela Nacional De Salud Sede La Paz,Adjudicado,True,2022-07-11,2022-07-01,"['Especificaciones Tecnicas', 'Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 170']",Freddy Condo Mamani (Telf: 2440540),,La Paz,NB-SABS (D.S.0181)
22-0047-00-1213810-3-1,Ministerio De Desarrollo Rural Y Tierras,Servicios Generales,ANPE,"Servicio Recurrente De Provision De Pasajes Aereos Al Interior Del Pais Para El Viceministerio De Coca Y Desarrollo Integral, Gestion 2022",Adjudicado,False,2022-07-08,2022-07-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)']","['FORM 100', 'FORM 170']",Armando Calderon Martinez (Telf: 2200919-2200885-2111103),,La Paz,NB-SABS (D.S.0181)
22-0047-00-1235468-1-1,Ministerio De Desarrollo Rural Y Tierras,Servicios Generales,CM,Servicio De Provision De Pasajes Aereos Para El Vdra Y Uiptlym - Gestion 2022,Contratado,False,2022-07-06,2022-07-01,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 110', 'FORM 220']",Candy Giovana Alanoca Vicente (Telf: 2200919-2200885-2111103),,La Paz,NB-SABS (D.S.0181)
22-0047-00-1236903-1-1,Ministerio De Desarrollo Rural Y Tierras,Servicios Generales,LP,Seguro Automotor Del Vcdi 2022 - 2023,En curso,False,2022-07-25,2022-07-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta Reunion de Aclaracion', 'Resolucion de aprobacion del DBC', 'Acta de Apertura']","['FORM 100', 'FORM 120']",Candy Giovana Alanoca Vicente (Telf: 2200919-2200885-2111103),,La Paz,NB-SABS (D.S.0181)
22-0047-18-1232075-1-1,Institucion Publica Desconcentrada Soberania Alimentaria,Bienes,CM,"Adquisición De Semilla Brachiaria Para Fortalecimiento A Pequeños Productores De La Asociacion Agnp Con Sistemas De Produccion Pecuario Municipio De San Buenaventura, Para Proyecto Fortalecimiento De Pequeños Productores Con Sistemas De Produccion Pecuaria (Bovino) A Nivel Nacional",En curso,False,2022-07-06,2022-07-01,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor']",['FORM 110'],Ancelmo Choque Pereira (Telf: 2914704 - 2914631 - 32 - 33),,La Paz,NB-SABS (D.S.0181)
22-0047-18-1234312-1-1,Institucion Publica Desconcentrada Soberania Alimentaria,Bienes,CM,"Adquisición De Semilla Brachiaria Para Fortalecimiento A Pequeños Productores De La Asociación Aidasa Con Sistemas De Producción Pecuario Municipio De San Buenaventura, Para Proyecto Fortalecimiento De Pequeños Productores Con Sistemas De Producción Pecuaria (Bovino) A Nivel Nacional",En curso,False,2022-07-06,2022-07-01,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado']",['FORM 110'],Ancelmo Choque Pereira (Telf: 2914704 - 2914631 - 32 - 33),,La Paz,NB-SABS (D.S.0181)
22-0047-34-1233563-1-1,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Bienes,CM,Adquisicion De Ups Y Estabilizadores De Tension - Planta 4 Cañadas,Contratado,False,2022-07-06,2022-07-01,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 110', 'FORM 220']",Gloria Judith Cari Leandro (Telf: 2115500),,La Paz,NB-SABS (D.S.0181)
22-0047-34-1238110-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,"Servicio De Transporte Terrestre De Grano De Trigo Nacional Oriente, Agroindustrias Df&R (Scz) A Concordia (Cbba) Gestion 2022",Contratado,False,,2022-07-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Walter Luis Chuquimia Choque (Telf: 2115500),,La Paz,NB-SABS (D.S.0181)
22-0047-34-1238118-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Bienes,CD,"Adquisicion De Semilla De Trigo, Para La Organización Central De Comunidades Interculturales Collana Del Departamento De Beni, Programa Trigo Campaña Agricola Invierno 2022 Gp/Ai/009/2022",Contratado,False,,2022-07-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)']",['FORM 400'],Walter Luis Chuquimia Choque (Telf: 2115500),,La Paz,NB-SABS (D.S.0181)
22-0047-34-1238132-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,"Servicio De Transporte Terrestre De Grano De Trigo Nacional Oriente, Planta Cuatro Cañadas (Scz) A Parque Industrial - Imnorte 02, Gestion 2022",Contratado,False,,2022-07-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Walter Luis Chuquimia Choque (Telf: 2115500),,La Paz,NB-SABS (D.S.0181)
22-0047-93-1235404-0-E,Empoderar,Consultoria,CM,Contrato Ua Anpe Pp 002/2022 Para La Prestacion De Servicios De Consultoria Individual Por Producto Facilitador De Alianza Para El Departamento De Cochabamba - Cacao,Contratado,False,,2022-07-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']",['FORM 400'],Rumi Nayra Perez Gutierrez (Telf: 2141750),,La Paz,NB-SABS (D.S.0181)
22-0078-15-1235815-0-E,Entidad Ejecutora De Conversion A Gas Natural Vehicular - Eec-Gnv,Servicios Generales,CD,Servicio De Conversion De Vehiculos A Gnv Con Kits De Inyeccion Secuencialla Paz (21 Talleres),Contratado,False,,2022-07-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Ver mas...']",['FORM 400'],Jenny Luz Huanca Villegas (Telf: 2146398 - 2146378),,La Paz,Otra Normativa especifica nacional
22-0078-15-1236613-1-1,Entidad Ejecutora De Conversion A Gas Natural Vehicular - Eec-Gnv,Bienes,CM,Adquisición De Papel Para La Eec-Gnv (Primer Semestre),Contratado,False,2022-07-06,2022-07-01,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Vania Vargas Guzman (Telf: 2146398 - 2146378),,La Paz,NB-SABS (D.S.0181)
22-0086-00-1237993-0-E,Ministerio De Medio Ambiente Y Agua ,Consultoria,CM,"Consultoria Individual De Linea: Consultor Profesional Ix Responsable Programa Nacional De Gestión De Calidad Del Aire, Gestión 2022",Contratado,False,,2022-07-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']",['FORM 400'],Edward Edy Quisbert Jurado (Telf: 2115571),,La Paz,NB-SABS (D.S.0181)
22-0086-10-1235954-1-1,Ucep Mi Riego,Consultoria,OF,Servicio De Asistencia Tecnica En La Etapa De Fucionamiento Construccion Sistema De Riego Tecnificado Barbechos ( El Villar) Ucep Mi Riego Regional De Chuquisaca,En curso,False,2022-07-12,2022-07-01,"['Convocatoria', 'Documento Base de Contratacion']",['FORM 100'],Mariela Ingrid Gomez Torrez (Telf: 2145792),,La Paz,Normativa del Financiador (BID)
22-0139-00-1238119-1-1,Universidad Mayor De San Andres - Umsa,Bienes,CM,"Reactivos (Kit De Purifacion Bigdye Xterminator, 100 Prep, Para Purificacion De Dna Y Bigdye Xterminator, V3.1 Cycle Sequencing Kit, 100 Reaccionees Para Reactivos Para La Secuenciacion De Dna) Para Proyecto Idh Analisis De Variantes De Preocupacion E Interes Del Sars Cov2, Mediante Caracterizacion Genetica",Contratado,False,2022-07-07,2022-07-01,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Rosario Darma Choque Poma (Telf: 2441994),,La Paz,NB-SABS (D.S.0181)
22-0141-00-1233336-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPE,Adquisición De Un Servidor Para La Escuela Universitaria De Posgrado Umss,Desierto,True,2022-07-07,2022-07-01,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Desierta (nota)']","['FORM 100', 'FORM 170']",Darwin Peredo Rojas (Telf: 4527606),,Cochabamba,NB-SABS (D.S.0181)
22-0142-00-1238019-1-1,Universidad Tecnica De Oruro Uto,Bienes,CM,"Copa 3 De Julio (Poleras, Deportivos, Trofeos, Y Medallas)",En curso,False,2022-07-06,2022-07-01,"['Declaración Jurada del Proveedor', 'Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Oferta del Proveedor Identificado']",['FORM 110'],Edith Moya Calderon (Telf: 5286039),,Oruro,NB-SABS (D.S.0181)
22-0142-00-1238027-1-1,Universidad Tecnica De Oruro Uto,Servicios Generales,CM,"Copa 3 De Julio (Amplificacion, Arbitraje, Refrigerio)",En curso,False,2022-07-06,2022-07-01,"['Oferta del Proveedor Identificado', 'Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Declaración Jurada del Proveedor', 'Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado']",['FORM 110'],Claudia Ximena Fernandez Burgoa (Telf: 5286039),,Oruro,NB-SABS (D.S.0181)
22-0169-00-1237984-1-1,Autoridad De Impugnacion Tributaria,Bienes,ANPE,Adquisición De Toners Para La Ait,Adjudicado,True,2022-07-07,2022-07-01,"['Convocatoria', 'Documento Base de Contratacion', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 170']",Emilio Franklin Mejia Velez (Telf: 2-2412048),,La Paz,NB-SABS (D.S.0181)
22-0170-00-1238127-1-1,Escuela Militar De Ingenieria ,Bienes,CM,Adquisicion De Liofilizador Para La Carrera De Ingenieria Industrial De La Unidad Academica La Paz,Contratado,False,2022-07-06,2022-07-01,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Bismark Chambi Pacari (Telf: 2431641),,La Paz,NB-SABS (D.S.0181)
22-0190-00-1230424-1-2,Autoridad Jurisdiccional Administrativa Minera,Bienes,CM,Adquisición De Impresora De Tarjetas Pvc,Contratado,False,2022-07-06,2022-07-01,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Evelyn Lucy Nao Espejo (Telf: 2310441),,La Paz,NB-SABS (D.S.0181)
22-0203-00-1237932-1-1,Autoridad De Supervision Del Sistema Financiero,Servicios Generales,CM,"Servicio De Traslado De Materiales, Estructuras Y Otros A Nivel Nacional",Contratado,False,2022-07-06,2022-07-01,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 110', 'FORM 220']",Jhonny Alavi Conde (Telf:  2174444 - 2431919 ),,La Paz,NB-SABS (D.S.0181)
22-0206-00-1237983-0-E,Instituto Nacional De Estadistica - Ine,Consultoria,CM,Consultor Individual De Linea - Especialista 3 - Especialista Atencion Conflictos Limites Departamentales,Contratado,False,,2022-07-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)']",['FORM 400'],Chester Paul Nava Velarde (Telf: 2222333),,La Paz,NB-SABS (D.S.0181)
22-0206-00-1238034-0-E,Instituto Nacional De Estadistica - Ine,Consultoria,CM,Consultoria Individual De Linea - Especialista 3 - Especialista Nacional De Monitoreo Y Evaluacion De La Capacitacion,Contratado,False,,2022-07-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']",['FORM 400'],Chester Paul Nava Velarde (Telf: 2222333),,La Paz,NB-SABS (D.S.0181)
22-0206-00-1238044-0-E,Instituto Nacional De Estadistica - Ine,Consultoria,CM,Consultor Individual De Linea - Especialista 2 - Especialista De Operativos De Campo Nacional,Contratado,False,,2022-07-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)']",['FORM 400'],Chester Paul Nava Velarde (Telf: 2222333),,La Paz,NB-SABS (D.S.0181)
22-0206-00-1238082-1-1,Instituto Nacional De Estadistica - Ine,Servicios Generales,ANPE,Contratación Del Servicio De Arrendamiento De Ambiente Para El Deposito De Activos Fijos Del Ine La Paz,Adjudicado,False,2022-07-08,2022-07-01,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Acta de Apertura']","['FORM 100', 'FORM 170']",Chester Paul Nava Velarde (Telf: 2222333),,La Paz,NB-SABS (D.S.0181)
22-0207-04-1213469-2-1,Agencia Nacional De Hidrocarburos,Consultoria,ANPP,Servicio De Consultoria Para Revalorizacion Tecnica De Activos Fijos De La Anh (Daf),Adjudicado,False,2022-07-15,2022-07-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)']","['FORM 100', 'FORM 170']",Carmen Tatiana Sanjinez Segovia (Telf: 2614000),,La Paz,NB-SABS (D.S.0181)
22-0224-00-1237962-0-E,Insumos Bolivia ,Bienes,CD,"Adquisicion De Cajas De Carton Corrugado, Para Piña En Conserva - Planta Procesadora De Palmito Y Piña Ivirgarzama",Contratado,False,,2022-07-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Roxana Cumaly Cruz (Telf: 2-408191),,La Paz,NB-SABS (D.S.0181)
22-0283-00-1234946-1-1,Aduana Nacional,Bienes,ANPE,Adquisicion De Lectores Biometricos Faciales,Adjudicado,True,2022-07-08,2022-07-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)']","['FORM 100', 'FORM 170']",Carlos Alberto Nunez Jaramillo (Telf: 2128008),,La Paz,NB-SABS (D.S.0181)
22-0283-00-1236163-1-1,Aduana Nacional,Bienes,CM,Adquisición De Balanza Gramajera Para Las Administraciones Dependientes De La Gerencia Regional Potosí,En curso,False,2022-07-06,2022-07-01,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor']",['FORM 110'],Viviana Rivera Cruz (Telf: 2128008),,La Paz,NB-SABS (D.S.0181)
22-0283-00-1237029-1-1,Aduana Nacional,Bienes,LP,Adquisición De Infraestructura Móvil Para El Fortalecimiento De Puntos De Inspección Aduanera (Pia) La Mamora De La Gerencia Regional De Tarija,En curso,True,2022-07-26,2022-07-01,"['Convocatoria', 'Documento Base de Contratacion', 'Resolucion de aprobacion del DBC', 'Acta de Apertura']","['FORM 100', 'FORM 120']",Grover Mamani Quispe (Telf: 2128008),,La Paz,NB-SABS (D.S.0181)
