CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
20-0903-00-1042372-1-1,Gobierno Autónomo Departamental De Cochabamba,Consultoria,ANPE,Contratacion De Un Medico Gastroenterologo Para El Departamento De Endoscopia Del Instituto Gastroenterologico Boliviano Japones Cochabamba Gestion 2020,Contratado,,2020-06-05,2020-06-01,['Terminos de ReferenciaConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],"['FORM 100', 'FORM 170', 'FORM 200']",Maria Amparo Villegas Herbas (Telf: 4519121-4255253),2020-06-09,Cochabamba,NB-SABS (D.S.0181)
18-1210-00-1042401-0-E,Gobierno Autonomo Municipal De Caranavi,Bienes,CM,Adquisición  De Material De Escritorio Para La Unidad De Almacenes Del G.A.M.C.,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Oscar Zegarra Yanari (Telf: 28232226),2018-05-09,La Paz,NB-SABS (D.S.0181)
20-0590-00-1042405-0-E,Empresa Pública Quipus,Servicios Generales,CD,Servicio De Mantenimiento De Vehiculo De La Empresa Publica Quipus,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Prescila Callisaya Tarqui (Telf: 70628773),2020-05-15,La Paz,NB-SABS (D.S.0181)
20-0902-00-1042398-0-E,Gobierno Autónomo Departamental De La Paz,Bienes,EM,"Adquisicion De Arroz Perlado, Fideo, Azucar, Aceite Comestible, Combustible: Gasolina Y Diesel Para La Atencion De Emergencia Sanitaria Covid - 19",Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Victor Hugo Huanca Ali (Telf: 2202567),2020-05-18,La Paz,NB-SABS (D.S.0181)
20-0908-36-1042409-0-E,Hospital Materno Infantil Boliviano Japones,Bienes,CM,"H.M.I.- 153/2020 Adquisición De Reactivos De Laboratorio, Para El Hospital Materno Infantil Trinidad.",Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Freddy Cuellar Ayala (Telf: 4628915),2020-03-16,Beni,NB-SABS (D.S.0181)
19-1328-00-998118-0-E,Gobierno Autonomo Municipal De Santivanez,Servicios Generales,CM,Servicio De Transporte Escolar Unidad Educativa Caporaya Gestion 2020,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Jhamyl Mamani Condori (Telf: 4780071),2020-01-30,Cochabamba,NB-SABS (D.S.0181)
20-1606-00-1040628-0-E,Gobierno Autonomo Municipal De Villamontes,Bienes,CD,4ta Adquisicion De Gasolina Especial Para Vehiculos Livianos De Samf,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Heinor Chuquimia Costano (Telf: 6722379 / 6722993),2020-05-12,Tarija,NB-SABS (D.S.0181)
20-1805-00-1042404-0-E,Gobierno Autonomo Municipal De Guayaramerin,Bienes,CM,Adquisicion De Productos Quimicos (Sueros) Para La Atencion De Los Productos De Salud Del Materno Infantil Correspondiente A La Gestion 2020,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Fabiola Aliaga Anara (Telf: 8553628),2020-03-04,Beni,NB-SABS (D.S.0181)
20-0016-00-1042410-0-E,Ministerio De Educacion,Bienes,CM,Adquisición De Implementos De Seguridad Para El Personal De Contacto Al Publico Del Ministerio De Educación,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Nader Salem Mamani (Telf: 2442144   -   2441752),2020-05-07,La Paz,NB-SABS (D.S.0181)
20-0906-00-1042411-0-E,Gobierno Autónomo Departamental De Tarija,Servicios Generales,CD,Contratación De Espacios Publicitarios En El Medio De Comunicación  Carapareña Tv  Para Diferentes Actividades Del Fondo De Promoción Económica Departamental De Tarija (Fopedt) Y Del Gobierno Autónomo Departamental De Tarija,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Antonio Marcelo Casso Nieva (Telf: .),2020-03-20,Tarija,NB-SABS (D.S.0181)
20-0417-04-1042430-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPE,Compra Bolsas Rojas Medianas De 50x65 Cms Para Almacenes-Regional Cochabamba,Adjudicado,,2020-06-09,2020-06-01,['ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)'],"['FORM 100', 'FORM 170']",Boris Javier Alarcon Hinojosa (Telf: 4234378),2020-06-18,Cochabamba,NB-SABS (D.S.0181)
20-0418-02-1042402-0-E,Caja Petrolera De Salud-Administracion Departamental La Paz,Bienes,CM,Adquisicion De Repuestos Para El Equipo Lector De Electrolitos,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Victor Challapa Felipe (Telf: 2203524),2020-04-30,La Paz,NB-SABS (D.S.0181)
18-1210-00-1042395-0-E,Gobierno Autonomo Municipal De Caranavi,Bienes,CM,Mantenimiento  Y Reparacion Del Carro Cisterna Con Placa De Control 2907  Dkr,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Oscar Zegarra Yanari (Telf: 28232226),2018-08-30,La Paz,NB-SABS (D.S.0181)
20-0670-00-1042394-0-E,Organo Electoral Plurinacional,Servicios Generales,CM,Servicio De Limpieza De Los Inmuebles Del Tribunal Supremo Electoral Gestion 2020 - Tercera Fase,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Soledad Gregoria Quispe Choque (Telf: 2424221),2020-03-06,La Paz,NB-SABS (D.S.0181)
20-0906-00-1042413-0-E,Gobierno Autónomo Departamental De Tarija,Servicios Generales,CD,Contratación De Espacios Publicitarios En El Medio De Comunicación  Hola Tarija  Para Diferentes Actividades Del Fondo De Promoción Económica Departamental De Tarija (Fopedt) Y Del Gobierno Autónomo Departamental De Tarija,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Antonio Marcelo Casso Nieva (Telf: .),2020-03-20,Tarija,NB-SABS (D.S.0181)
20-0906-00-1042426-0-E,Gobierno Autónomo Departamental De Tarija,Servicios Generales,CD,Contratación De Espacios Publicitarios En El Medio De Comunicación  Visión ? Canal 36 Rte  Para Diferentes Actividades Del Fondo De Promoción Económica Departamental De Tarija (Fopedt) Y Del Gobierno Autónomo Departamental De Tarija,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Antonio Marcelo Casso Nieva (Telf: .),2020-03-20,Tarija,NB-SABS (D.S.0181)
19-1335-00-1042180-0-E,Gobierno Autonomo Municipal De Puerto Villarroel,Bienes,CM,Provision De Material Para La Conts. Defensivo De H°A° Rio Chaqui Mayu - Central 1ro De Mayo,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Ander Cespedes Zurita (Telf: 44136281),2019-10-23,Cochabamba,NB-SABS (D.S.0181)
20-1605-00-1042415-0-E,Gobierno Autonomo Municipal De Carapari,Bienes,CM,Mantenimiento De Caminos Vecinales De La 2da Seccion (Adquisicion De Repuestos  Para Vloqueta Hino Con Placa 2993 Tdx De Unidad Vial).,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Dayana Guicela Ordoñez Fernandez (Telf: 046136032),2020-05-19,Tarija,NB-SABS (D.S.0181)
17-1247-00-1042414-0-E,Gobierno Autonomo Municipal De Mocomoco,Obras,CD,Apertura Camino Vecinal Capuya Cruz Pata,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Roger Franz Apaza Calamani (Telf: 71558053),2017-12-15,La Paz,NB-SABS (D.S.0181)
20-0087-00-1042427-0-E,Ministerio De Comunicación,Servicios Generales,CD,Derecho A La Información - Cuarentena 10 De Mayo  (Covid 19),Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Oscar Alvarez Orozco (Telf: 2200402),2020-04-30,La Paz,NB-SABS (D.S.0181)
19-3301-00-1042423-0-E,Gobierno Autonomo Indigena Originario Campesino Del Territorio De Raqaypampa,Bienes,CM,Adquisicion De Malla De Gaviones Defensivos Tanque De Agua Potable En Rio Raqaypampa,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Daniel Santiago - Montenegro (Telf: ),2019-11-08,Cochabamba,NB-SABS (D.S.0181)
20-1204-00-1042419-1-1,Gobierno Autonomo Municipal De Achocalla,Bienes,ANPE,"Const. Enlosetado Contorno Plaza San Francisco
 Com. Uypaca",Contratado,,2020-06-05,2020-06-01,['Especificaciones TecnicasConvocatoriaDocumento Base de ContratacionFormularios de presentacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Carlo Gualberto Huarachi Araoz (Telf: 2890084-2890084),2020-06-10,La Paz,NB-SABS (D.S.0181)
20-0906-00-1042418-0-E,Gobierno Autónomo Departamental De Tarija,Servicios Generales,CD,Contratación De Espacios Publicitarios En El Medio De Comunicación Fash ? De Tarija Lo Mejor ? Página Web  Para Diferentes Actividades Del Fondo De Promoción Económica Departamental De Tarija (Fopedt) Y Del Gobierno Autónomo Departamental De Tarija,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Antonio Marcelo Casso Nieva (Telf: .),2020-03-20,Tarija,NB-SABS (D.S.0181)
20-0234-00-1042428-0-E,Servicio Geologico Minero - Sergeomin,Consultoria,CM,Técnico  Ii - Técnico - Unidad De Mapas Temáticos - Dirección Técnica De Geología Regional,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Mirian Cayo Arozamen (Telf: 2330895 - 2331236),2020-03-06,La Paz,NB-SABS (D.S.0181)
18-1221-00-1002719-0-E,Gobierno Autonomo Municipal De Colquiri,Consultoria,CM,Estudio Sistema De Riego Toco Vilaque Pampajasi,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Omar Fernando Roman Fernandez (Telf: 71554270),2018-10-16,La Paz,NB-SABS (D.S.0181)
20-1206-00-1042049-0-E,Gobierno Autonomo Municipal De Viacha,Consultoria,CM,"Hospital De 2do Nivel Viacha, Distrito 1 (Contratacion De Medico General Para El Area De Traumatologia)",Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Cesar Chavez Condori (Telf: 2800006),2020-05-11,La Paz,NB-SABS (D.S.0181)
20-0016-00-1042424-0-E,Ministerio De Educacion,Bienes,CM,Adquisiciã?N De Combustible Para El Ministerio De Educaciã?N,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Nader Salem Mamani (Telf: 2442144   -   2441752),2020-05-18,La Paz,NB-SABS (D.S.0181)
19-1311-00-1042425-0-E,Gobierno Autonomo Municipal De Morochata,Consultoria,CM,Asistencia Tecnica Integral En Manejo De Huertos Horticolas,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Hugo Esteban Navia Villca (Telf: 4364786 - 44136523),2019-05-28,Cochabamba,NB-SABS (D.S.0181)
20-0087-00-1042446-0-E,Ministerio De Comunicación,Servicios Generales,CD,Derecho A La Información - Cuarentena 10 De Mayo  (Covid 19),Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Oscar Alvarez Orozco (Telf: 2200402),2020-04-30,La Paz,NB-SABS (D.S.0181)
19-3301-00-1042444-0-E,Gobierno Autonomo Indigena Originario Campesino Del Territorio De Raqaypampa,Bienes,CM,Adquisición De Malla Para Gaviones Defensivos Camino Cementerio A Centro Poblado Raqaypampa,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Daniel Santiago - Montenegro (Telf: ),2019-11-08,Cochabamba,NB-SABS (D.S.0181)
20-1210-00-1042438-0-E,Gobierno Autonomo Municipal De Caranavi,Bienes,CM,Adquisición  De Equipo De Computación Para La Unidad De Jurídica Y Secretaria General Del G.A.M.C.,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Oscar Zegarra Yanari (Telf: 28232226),2020-03-05,La Paz,NB-SABS (D.S.0181)
20-0417-09-1042437-0-E,Caja Nacional De Salud - Regional La Paz,Bienes,CM,10 Pza. Impresoras. Administracion Hies Luo,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Brayan Luis Cabrera Vera (Telf: 2-901777),2020-05-15,La Paz,NB-SABS (D.S.0181)
20-1805-00-1042434-0-E,Gobierno Autonomo Municipal De Guayaramerin,Bienes,CM,Adquisicion De Material De Limpieza  En Apoyo Al Hospital General Guayaramerin Correspondiente A La Gestion 2020,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Fabiola Aliaga Anara (Telf: 8553628),2020-04-09,Beni,NB-SABS (D.S.0181)
20-1406-00-1042108-0-E,Gobierno Autonomo Municipal De Huanuni (Villa Huanuni),Bienes,CD,"Adquisicion De Frasadas , Camas Metalicas Y Colchones Edredones Con Fibra",Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Wilfredo Simeon Tola Canaviri (Telf: 5520585),2020-04-15,Oruro,NB-SABS (D.S.0181)
20-1315-00-1042266-0-E,Gobierno Autonomo Municipal De Punata,Servicios Generales,CM,Const. Centro De Educacion Alternativa Villa Barrientos (Servicio De Mano De Obra),Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Yvan Reque Tenorio (Telf: 4577021),2020-05-18,Cochabamba,NB-SABS (D.S.0181)
20-0087-00-1042435-0-E,Ministerio De Comunicación,Servicios Generales,CD,Derecho A La Información - Cuarentena 10 De Mayo  (Covid 19),Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Oscar Alvarez Orozco (Telf: 2200402),2020-04-30,La Paz,NB-SABS (D.S.0181)
20-1201-00-1042429-0-E,Gobierno Autonomo Municipal De La Paz,Obras,CD,"Asfaltado Calle Las Madres, Entre Alamos Y Calle 41 Zona Alto Achumani",Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Angel Gualberto Suntura Sacaca (Telf: 2203034),2020-03-13,La Paz,NB-SABS (D.S.0181)
19-1247-00-1042460-0-E,Gobierno Autonomo Municipal De Mocomoco,Obras,CD,Construccion Casa Artesanal Jach'A Ukukuya Sud (1ra. F),Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Roger Franz Apaza Calamani (Telf: 71558053),2019-11-26,La Paz,NB-SABS (D.S.0181)
20-0525-00-1042463-0-E,Transportes Aereos Bolivianos  - Tab,Servicios Generales,CD,Contrato De Un Supervisor De Mantenimiento Para Tab. May-Jun,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Solicitud de Rectificacion'],['FORM Formulario 400 (Erroneo)'],Aguilar Ivan Marcelo Apaza (Telf: 2792373),2020-05-02,La Paz,NB-SABS (D.S.0181)
20-1201-00-1042421-0-E,Gobierno Autonomo Municipal De La Paz,Obras,CD,Ampliacion Asfaltado Calle B Entre Calle 9 Y Avenida Circunvalacion Del Policia Zona Seguencoma Alto Sector Conavi,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de Cambio'],"['FORM 400', 'FORM 250']",Angel Gualberto Suntura Sacaca (Telf: 2203034),2020-03-13,La Paz,NB-SABS (D.S.0181)
20-0908-36-1042451-0-E,Hospital Materno Infantil Boliviano Japones,Bienes,CM,"H.M.I.- 332/2020 Adquisición De Insumos Médicos De Bioseguridad, Para El Hospital Materno Infantil Trinidad",Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Freddy Cuellar Ayala (Telf: 4628915),2020-05-08,Beni,NB-SABS (D.S.0181)
20-1318-00-1042445-1-1,Gobierno Autonomo Municipal De Tacachi,Servicios Generales,ANPE,Auditoria Financiera Y Auditoria De Uso De Recursos De Idh Gestion 2019,En curso,,2020-06-05,2020-06-01,['Documento Base de ContratacionConvocatoria'],['FORM 100'],Giovana Reque Guzman (Telf: 4570721),,Cochabamba,NB-SABS (D.S.0181)
20-0342-00-1042422-0-E,Agencia Estatal De Vivienda,Obras,OF,Proyecto De Vivienda De Emergencia En El Municipio De Villamontes Fase Xvi 2019 - Tarija,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Yadira Paola Navarro Carraffa (Telf: 2141109),2020-02-26,La Paz,Otra Normativa especifica
20-0342-00-1042472-0-E,Agencia Estatal De Vivienda,Obras,OF,Proyecto De Vivienda De Emergencia En El Municipio De Villa Montes Fase Xvii 2019 - Tarija,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Yadira Paola Navarro Carraffa (Telf: 2141109),2020-02-26,La Paz,Otra Normativa especifica
20-1702-00-1042454-0-E,Gobierno Autonomo Municipal De Cotoca,Servicios Generales,CM,Mantenimiento De Sistema De Plomeria Mercado Municipal De Cotoca,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Cinthya Anahy Lino Flores (Telf: 3882547),2020-02-17,Santa Cruz,NB-SABS (D.S.0181)
20-1501-00-1041836-0-E,Gobierno Autonomo Municipal De Potosi,Bienes,CM,Adquisicion De Mochilas Fumigadoras Para El Covid-19 - Prevencion De Riesgos D-16,Contratado,,,2020-06-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Esperanza Marca Huatta (Telf: 6223140),2020-05-18,Potosi,NB-SABS (D.S.0181)
20-1701-00-1042461-0-E,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Servicios Generales,CM,"Servicio De Difusion De Un (1) Spot Para La Campaña Influenza, Direccion De Comunicacion, Semco.",Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Richard Segovia Choque (Telf: Ver Convocatoria y/o DBC. ),2020-05-08,Santa Cruz,NB-SABS (D.S.0181)
19-0906-00-1042452-0-E,Gobierno Autónomo Departamental De Tarija,Servicios Generales,CM,Servicio De Fotocopias Para Administración Central A Solicitud De La Unidad De Servicios Generales Dependiente De La Dirección Administrativa De La Secretaria Departamental De Economía Y Finanzas Del Gobierno Autónomo Departamental De Tarija,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Antonio Marcelo Casso Nieva (Telf: .),2019-08-19,Tarija,NB-SABS (D.S.0181)
20-0904-00-1041923-0-E,Gobierno Autónomo Departamental De Oruro,Consultoria,CM,Consultor Individual De Linea Tecnico Contable Iii,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioInforme'],['FORM 400'],Rosemary Cahuana Mollo (Telf: 5250200),2020-02-28,Oruro,NB-SABS (D.S.0181)
20-1703-00-1042462-0-E,Gobierno Autonomo Municipal De Ayacucho (Porongo),Servicios Generales,CM,Alquiler De Camion Para Uso De Ornato Publico,Contratado,,,2020-06-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Jacquelin Cecilia Vaca Ribera (Telf: 3841001 - 3841006),2020-02-28,Santa Cruz,NB-SABS (D.S.0181)
