CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
20-1306-00-1031870-0-E,Gobierno Autonomo Municipal De Colcapirhua,Bienes,CM,Compra  Aceite Motor Para El Equipo Pesado Del Parque Automotor Del Gam Colcapirhua,Contratado,,,2020-03-02,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Fabian  Garcia Nunez (Telf: 4269985),2020-02-12,Cochabamba,NB-SABS (D.S.0181)
20-1301-00-1031673-1-1,Gobierno Autonomo Municipal De Cochabamba,Obras,ANPE,Const. Empedrado De Vias Manzanos 544-546-550 Y 809 Otb Copacabana D9,No Informado,,2020-03-06,2020-03-02,['PlanosConvocatoriaEspecificaciones TecnicasDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)'],"['FORM 100', 'FORM 170']",Maria Luz Garcia  (Telf: 4258103- 4425810-4258030),2020-03-12,Cochabamba,NB-SABS (D.S.0181)
20-0111-00-1031882-0-E,Instituto Boliviano De La Ceguera,Consultoria,CM,Servicio De Consultoria Individual De Linea - Servicio De Alimentacion En Centros De Rehabilitacion,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/ServicioOtros Documentos/Resoluciones'],"['FORM 400', 'FORM 600']",Edwin Sanizo Apaza (Telf: 2486777  2486666),2020-02-14,La Paz,NB-SABS (D.S.0181)
20-0517-00-1031878-0-E,Corporacion Minera De Bolivia - Comibol,Servicios Generales,CD,Clq-20-011 Servicio De Transporte De Conbustible Por Cisterna (Recurrente),Contratado,,,2020-03-02,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Bernardino Bautista Mamani (Telf: 2682100 - 2682107-2901106),2020-01-24,La Paz,NB-SABS (D.S.0181)
20-0087-00-1031904-0-E,Ministerio De Comunicación,Consultoria,CM,Servicio De Consultoria Individual De Linea Profesional Ix Asistente En Planificacion,Contratado,,,2020-03-02,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Cristhian Alba Escobar (Telf: 2200402),2020-02-04,La Paz,NB-SABS (D.S.0181)
20-1206-00-1032006-0-E,Gobierno Autonomo Municipal De Viacha,Consultoria,CM,"Secretaria Municipal Administrativa Financiera, Seccional (Contratacion De Auxiliar Contable)",Contratado,,,2020-03-02,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Wilmer Mauricio Mamani Condori (Telf: 2800006),2020-01-29,La Paz,NB-SABS (D.S.0181)
19-1328-00-1032007-0-E,Gobierno Autonomo Municipal De Santivanez,Consultoria,CM,Cocinera Centro De Salud Santivañez,Contratado,,,2020-03-02,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de Cambio'],"['FORM 400', 'FORM 250']",Jhamyl Mamani Condori (Telf: 4780071),2020-01-13,Cochabamba,NB-SABS (D.S.0181)
20-1301-00-1031795-1-1,Gobierno Autonomo Municipal De Cochabamba,Obras,ANPP,"Const. Pavimento Rigido C-Marcela Sisa, Nicolas Katari, Ayllu Otb San Miguel Alto D6",No Informado,,2020-03-12,2020-03-02,['Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolución/Nota/Documento que autorice la Ampliacion'],"['FORM 100', 'FORM 170', 'FORM 100-E']",Wilmer Garcia Arza (Telf: 4258103- 4425810-4258030),2020-03-18,Cochabamba,NB-SABS (D.S.0181)
20-1601-00-1031906-0-E,Gobierno Autonomo Municipal De Tarija,Servicios Generales,CD,Servicio De Difusion Informativa Canal 11 Red Uno De Bolivia A Travez De La Radio Panamericana Fm 106.3 De Las Diferentes Actividades Institucionales Y Obras Del Gobierno Autonomo Municipal De Tarija Y La Provincia Cercado,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Shirley Margarzo Romero (Telf: 6643211 - 6643216),2020-02-10,Tarija,NB-SABS (D.S.0181)
18-0423-00-1031928-0-E,Caja De Salud De Caminos Y Ramas Anexas,Bienes,CM,Compra De Medicamentos E Insumos Medicos Etapa I - Regional Riberalta,Contratado,,,2020-03-02,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Jose Luis Villarroel Gil (Telf: 2916539),2018-02-26,La Paz,NB-SABS (D.S.0181)
20-0046-10-1031901-0-E,Caja De Salud Cordes La Paz,Bienes,CM,Tijeras Para Cajas De Cirugias Especificas,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Jhony Eugenio Aguirre Ledezma (Telf: 2441611-2442192),2020-02-28,La Paz,NB-SABS (D.S.0181)
20-1302-00-1031888-0-E,Gobierno Autonomo Municipal De Quillacollo,Consultoria,CM,Consultor De Linea (Personal De Apoyo Ii - Para Manejo Control Y Seguimiento De Certificaciones Contrataciones Y Procesos) Para La Direccion De Cultura,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Luis Gonzalo Iriarte Aranibar (Telf: 4260095),2020-02-03,Cochabamba,NB-SABS (D.S.0181)
19-0526-00-1031893-0-E,Empresa Estatal De Televisión Bolivia Tv,Consultoria,CD,Switcher,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Cristian Roger Mayta Olivera (Telf: 2203404 ),2019-12-28,La Paz,NB-SABS (D.S.0181)
20-0015-00-1031905-0-E,Ministerio De Gobierno,Consultoria,CM,Consultoria Individual De Linea Secretaria En Apoyo De Tramites Administrativos - Vmsc,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Jesus Reynaldo Maldonado Machaca (Telf: 2440466),2020-01-27,La Paz,NB-SABS (D.S.0181)
20-0423-00-1031891-0-E,Caja De Salud De Caminos Y Ramas Anexas,Servicios Generales,CM,Servicio De Mantenimiento Y Reparacion De Vehiculos - Regional Oruro,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Mauro Ramirez Villca (Telf: 2916539),2020-01-02,La Paz,NB-SABS (D.S.0181)
20-0901-08-1031890-1-1,Servicio Departamental De Caminos - Chuquisaca,Bienes,ANPE,Adquisicion De: Alcantarillas Metalicas,Contratado,,2020-03-06,2020-03-02,['Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 100', 'FORM 170', 'FORM 100-E', 'FORM RPS', 'FORM 200', 'FORM 500']",Freddy Lucas Marin Tamares (Telf: 6436176),2020-03-11,Chuquisaca,NB-SABS (D.S.0181)
19-0902-00-1031896-0-E,Gobierno Autónomo Departamental De La Paz,Servicios Generales,CM,Contratacion De Servicio De Imprenta Para La Impresion De Catalogo De Prendas De Vestir A Base De Fibra De Alpaca,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Amanda Lidia Teran  (Telf: 2202567),2019-12-27,La Paz,NB-SABS (D.S.0181)
20-0578-00-1031900-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,(Rep 3280) Contratacion De Servicio De Reparacion De Repuestos Lote 49,Contratado,,,2020-03-02,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Angela Andrea Mendez Rojas (Telf: 4150000),2020-02-26,Cochabamba,NB-SABS (D.S.0181)
20-1205-00-1031892-0-E,Gobierno Autonomo Municipal De El Alto,Obras,CD,"Const. Muro Perimetral U.E. El Ingenio Distrital D-13, Localizacion: Distrital D-13, Distrito. D-13",Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Cesar Silva Mamani (Telf: 2829272 - 2829414),2020-02-14,La Paz,NB-SABS (D.S.0181)
20-1302-00-1031899-0-E,Gobierno Autonomo Municipal De Quillacollo,Consultoria,CM,Consultor De Linea (Profesional V - Abogado Apoyo Area Penal) Para La Direccion Juridica,Contratado,,,2020-03-02,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Luis Gonzalo Iriarte Aranibar (Telf: 4260095),2020-01-30,Cochabamba,NB-SABS (D.S.0181)
20-1306-00-1031883-0-E,Gobierno Autonomo Municipal De Colcapirhua,Bienes,CM,Compra Ropa De Trabaho Para Seguridad De Los Servidores Publicos De La Unidad De Transportes,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Fabian  Garcia Nunez (Telf: 4269985),2020-02-04,Cochabamba,NB-SABS (D.S.0181)
20-1801-00-1031898-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Bienes,CM,20 Tn De Asfalto Frio 2da Compra  Gestion 2020,Contratado,,,2020-03-02,['InformeRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']","Lucero Suarez Caballero (Telf: 4621477, 4621322)",2020-02-11,Beni,NB-SABS (D.S.0181)
20-1301-00-1031854-1-1,Gobierno Autonomo Municipal De Cochabamba,Obras,ANPE,Const. Empedrado De Vias J.V. El Palmar Progreso Mz. 274-275-278-279-271 D9,No Informado,,2020-03-06,2020-03-02,['ConvocatoriaDocumento Base de ContratacionEspecificaciones TecnicasPlanosRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion'],"['FORM 100', 'FORM 170']",Maria Luz Garcia  (Telf: 4258103- 4425810-4258030),2020-03-12,Cochabamba,NB-SABS (D.S.0181)
19-1328-00-1031887-0-E,Gobierno Autonomo Municipal De Santivanez,Consultoria,CM,Responsable De Cobro De Peaje I,Contratado,,,2020-03-02,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Jhamyl Mamani Condori (Telf: 4780071),2020-01-06,Cochabamba,NB-SABS (D.S.0181)
20-1302-00-1031879-0-E,Gobierno Autonomo Municipal De Quillacollo,Consultoria,CM,Consultor De Linea (Personal De Apoyo I - Apoyo A Contrataciones Publicador Ii) Para La Jefatura De Contrataciones Y Adquisciones,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Luis Gonzalo Iriarte Aranibar (Telf: 4260095),2020-01-29,Cochabamba,NB-SABS (D.S.0181)
20-0901-08-1031877-1-1,Servicio Departamental De Caminos - Chuquisaca,Bienes,ANPE,Adquisicion De: Equipos De Proteccion Personal,Contratado,,2020-03-13,2020-03-02,['ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolucion/Documento de SuspensionResolucion/Documento de ReanudacionContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioVer mas...'],"['FORM 100', 'FORM 170', 'FORM 100-E', 'FORM RPS', 'FORM 200']",Freddy Lucas Marin Tamares (Telf: 6436176),2020-03-18,Chuquisaca,NB-SABS (D.S.0181)
20-1312-00-1031551-1-1,Gobierno Autonomo Municipal De Sacaba,Consultoria,ANPE,Servicios Y Equipamiento De Educacion (Contratacion De Servicios De Consultores Individuales De Linea Regentes/As Para Unidades Educativas Del Municipio De Sacaba),Suspendido,,2020-03-06,2020-03-02,['Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolucion/Documento de Suspension'],"['FORM 100', 'FORM 170', 'FORM 100-E']",Jose Angel Olmos Rojas (Telf: 4702301),2020-03-13,Cochabamba,NB-SABS (D.S.0181)
20-0578-00-1031959-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Bienes,CD,(Go-27) Pn 802300-14,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Carmen Paola Rivera Magne (Telf: 4150000),2020-02-21,Cochabamba,NB-SABS (D.S.0181)
20-1914-00-1031811-1-1,Gobierno Autonomo Municipal De Villa Nueva,Consultoria,OF,"Auditoria Financiera Y Auditoria Operativa Sobre El Cumplimiento Del Programa Operativo Anual, Con Pronunciamiento Expreso Sobre La Utilización Y Destino De Los Recursos Provenientes Del Impuesto Directo A Los Hidrocarburos (Idh) Gestión 2019, Del Gobierno Autónomo Municipal De Villa Nueva (Loma Alta)",Adjudicado,,2020-03-12,2020-03-02,['ConvocatoriaDocumento Base de ContratacionResolucion de aprobacion del DBCRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion'],"['FORM 100', 'FORM 120', 'FORM 170']",Gustavo Salinas Sanchez (Telf: 71118679),2020-03-18,Pando,Otra Normativa especifica
20-0046-00-1031941-0-E,Ministerio De Salud,Bienes,CM,Adquisicion De Equipo De Aire Acondicionado Para El Ministerio De Salud,Contratado,,,2020-03-02,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)InformeActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Efigenia Sofia Bautista Peralta (Telf: 2484592),2020-02-06,La Paz,NB-SABS (D.S.0181)
19-1204-00-1031940-0-E,Gobierno Autonomo Municipal De Achocalla,Bienes,CM,"Const. Sistema Alcantarillado Com. Pacajes Achocalla Zonas Sector Vivanderas, Titiri, Titiri Kellamaya, Central Laguna, Valle Hermoso, Churutienda, Tacahua Tramo 1",Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Carlo Gualberto Huarachi Araoz (Telf: 2890084-2890084),2019-10-16,La Paz,NB-SABS (D.S.0181)
20-1205-00-1031252-0-E,Gobierno Autonomo Municipal De El Alto,Obras,CD,"Const. Aulas Nivel Inicial U.E. 24 De Septiembre Distrital D-8, Localizacion: Distrital D-8, Distrito: D-8",Contratado,,,2020-03-02,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Moices Quea Apaza (Telf: 2829272 - 2829414),2020-02-10,La Paz,NB-SABS (D.S.0181)
19-1328-00-1031903-0-E,Gobierno Autonomo Municipal De Santivanez,Consultoria,CM,Intendente Municipal,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Jhamyl Mamani Condori (Telf: 4780071),2020-01-10,Cochabamba,NB-SABS (D.S.0181)
20-1301-00-1031574-1-1,Gobierno Autonomo Municipal De Cochabamba,Bienes,ANPP,Adquisicion De Pintura Para Asfalto (17-0000-003),Adjudicado,,2020-03-12,2020-03-02,['Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion'],"['FORM 100', 'FORM 100-E', 'FORM RPS', 'FORM 170']",Carla Rocha Montaño (Telf: 4258103- 4425810-4258030),2020-07-24,Cochabamba,NB-SABS (D.S.0181)
19-0513-00-1031889-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Transporte De Combustibles Liquidos Desde Planta De Almacenaje De Combustible Liquidos Hasta Estaciones De Servicio Administradas Por El Distrito Comercial Potosi - Gestiã?N 2020,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Jesus Weimar Cordova Nina (Telf: 2358802),2019-11-29,La Paz,Otra Normativa especifica
20-1301-00-1031860-1-1,Gobierno Autonomo Municipal De Cochabamba,Obras,ANPE,Const. Cancha Multiple Sector Sud Manzano 632 Otb Alto Cobol D9,Contratado,,2020-03-06,2020-03-02,['Documento Base de ContratacionEspecificaciones TecnicasPlanosConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio'],"['FORM 100', 'FORM 170', 'FORM 200']",Maria Luz Garcia  (Telf: 4258103- 4425810-4258030),2020-03-12,Cochabamba,NB-SABS (D.S.0181)
20-1601-00-1031921-0-E,Gobierno Autonomo Municipal De Tarija,Servicios Generales,CM,Servicio De Transporte Escolar Para La U.E Santa Ana La Vieja (Ruta 1),Contratado,,,2020-03-02,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Shirley Margarzo Romero (Telf: 6643211 - 6643216),2020-02-13,Tarija,NB-SABS (D.S.0181)
20-1302-00-1031909-0-E,Gobierno Autonomo Municipal De Quillacollo,Consultoria,CM,Consultor De Linea (Profesional V - Abogado I - Contratos) Para La Direccion Juridica,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Mireya Torrez Lizarazu (Telf: 4260095),2020-01-30,Cochabamba,NB-SABS (D.S.0181)
20-1201-00-1031613-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Contratacion De Consultoria Individual De Linea ? Analista Tecnico Ii De Activos Fijos Para La Direccion De Educacion Gestion 2020,Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Jose Antonio Lopez Flores (Telf: 2203034),2020-02-07,La Paz,NB-SABS (D.S.0181)
20-0132-00-1031880-0-E,Servicio De Desarrollo De Las Empresas Públicas Productivas,Bienes,CD,"Adquisicion De Productos Para Los Subsidios Prenatal, De Lactancia (Canal Directo) Para El Servicio De Desarrollo De Las Empresas Publicas Productivas Sedem Sedem/Sub/Cd/Prolac/2020-035",Contratado,,,2020-03-02,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Carlos Fidel Castro Garcia (Telf: 2147001 - 214597),2020-02-05,La Paz,NB-SABS (D.S.0181)
