CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
20-1401-00-1047400-0-E,Gobierno Autonomo Municipal De Oruro,Obras,CM,1368 M3 Prov. De Ripio Mat. Seleccionado (D.I.E.S.D. - Centro De Aislamiento Covid-19 Cc-1151/2020),Contratado,,,2020-07-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Andres Angulo Rocha (Telf: 25251624),2020-04-03,Oruro,NB-SABS (D.S.0181)
20-0291-00-1047407-0-E,Administradora Boliviana De Carreteras (Abc),Servicios Generales,CM,Apoyo Administrativo Servicio 2,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Juan Luis Machicado Gutierrez (Telf: 2159800),2020-06-08,La Paz,NB-SABS (D.S.0181)
20-0417-04-1047403-0-E,Caja Nacional De Salud Regional Cochabamba,Bienes,CD,Compra Termometros Infrarojos Para Supervision Regional De Enfermeria Gestion 2020,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Boris Javier Alarcon Hinojosa (Telf: 4234378),2020-04-15,Cochabamba,NB-SABS (D.S.0181)
20-0206-00-1047138-0-E,Instituto Nacional De Estadistica - Ine,Bienes,CM,Adquisiciã??N De Insumos De Bioseguridad Individuales Para Personal Del Ine Por La Emergencia Sanitaria Covid-19,Contratado,,,2020-07-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Chester Paul Nava Velarde (Telf: 2222333),2020-06-10,La Paz,NB-SABS (D.S.0181)
20-0902-21-1047566-0-E,Hospital De Clinicas,Bienes,CM,Adquisicion De Enterizo De Bioseguridad Impermeable Para  Enfermeria,Contratado,,,2020-07-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Juan Pumarino Mendoza (Telf: 2245059),2020-06-12,La Paz,NB-SABS (D.S.0181)
20-1317-00-1047389-0-E,Gobierno Autonomo Municipal De San Benito (Villa Jose Quintin Mendoza),Consultoria,CM,Responsable De Post Alfabetizacion,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Daneyda Garcia Maida (Telf: 4579146),2020-01-18,Cochabamba,NB-SABS (D.S.0181)
20-0417-04-1047383-0-E,Caja Nacional De Salud Regional Cochabamba,Bienes,CD,Compra Batas Descartables Para Supervision Regional De Enfermeria Gestion 2020,Contratado,,,2020-07-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Boris Javier Alarcon Hinojosa (Telf: 4234378),2020-04-15,Cochabamba,NB-SABS (D.S.0181)
20-0417-05-1047622-0-E,Caja Nacional De Salud (Regional Oruro),Bienes,CM,"Hepatitis ""A"" Prueba Rapida",Contratado,,,2020-07-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Roxana Quispe Cortez (Telf: 5251480),2020-04-14,Oruro,NB-SABS (D.S.0181)
20-0578-00-1047399-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Bienes,CD,(Ga-105) Pn 174692n7 (174692-N7),Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Carmen Paola Rivera Magne (Telf: 4150000),2020-06-23,Cochabamba,NB-SABS (D.S.0181)
20-0901-02-1047398-0-E,Servicio Departamental De Salud Chuquisaca,Bienes,CD,Adquisicion De Insumos De Bioseguridad (Barbijos Clinicos) Para El Fortalecimiento De Capacidades De Redes De Salud Para La Atención De Pacientes Con Sospecha De Coronavirus Covid - 19 En Conformidad Al D.S. 4174 Para Sedes Ch.,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Ricardo Serrano Machuca (Telf: 64-53147 - 64-54891),2020-06-01,Chuquisaca,D.S. 4174 (COVID-19)
20-0587-00-1047395-0-E,Empresa Estrategica Boliviana De Construccion Y Conservacion De Infraestructura Civil,Obras,CD,Adjudicacion De Contratacion Directa Para La Contratacion De Mano De Obra Para La Construccion De Muros De Contencion De H°A° En La Prog. 9+000 A 9+500 Para La Construccion De La Doble Via El Alto - Viacha Tramo Ii Progresiva 5.1,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Raul Alfredo Machicao Sailer (Telf: 2244624),2020-03-17,La Paz,NB-SABS (D.S.0181)
20-0417-08-1047414-0-E,Caja Nacional De Salud (Regional Potosi),Bienes,CD,Adquisicion De 200 Botes Caviwipes/Cavim Mas Tohalla Para La Regional De Potosí,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Iber Rosendo Colque Miranda (Telf: 6223840),2020-05-26,Potosi,D.S. 4174 (COVID-19)
20-0291-04-1023884-0-E,Administradora Boliviana De Carreteras - Regional Cochabamba,Consultoria,CM,"Contrataciã??N Menor De Un Consultor Para La Administraciã??N Y Organizaciã??N Del Archivo De La Gerencia Regional Cochabamba, Gestiã??N 2020",Contratado,,,2020-07-01,['InformeRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioSolicitud de Rectificacion'],"['FORM Formulario 400 (Erroneo)', 'FORM 400']",Jose Luis Hervas Vidal (Telf: 4492265 - 4492266),2020-01-09,Cochabamba,NB-SABS (D.S.0181)
20-1312-00-1047387-0-E,Gobierno Autonomo Municipal De Sacaba,Bienes,CM,"Mantenimiento De Equipo Automotor (Compra De Las Baterias Para Equipo Pesado, Semipesado Y Liviano)",Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Juan Jose Bustamante Lujan (Telf: 4702301),2020-06-25,Cochabamba,NB-SABS (D.S.0181)
20-0291-04-1023899-0-E,Administradora Boliviana De Carreteras - Regional Cochabamba,Consultoria,CM,Contrataciã?N Menor De Un Consultor Individual De Linea Abogado Para La Gerencia Regional Cochabamba,Contratado,,,2020-07-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)InformeSolicitud de Rectificacion'],"['FORM Formulario 400 (Erroneo)', 'FORM 400']",Jose Luis Hervas Vidal (Telf: 4492265 - 4492266),2020-01-09,Cochabamba,NB-SABS (D.S.0181)
19-1220-00-1047388-0-E,Gobierno Autonomo Municipal De Cajuata,Bienes,CM,"Adquisición De Material De Escritorio, Útiles De Escritorio Y De Oficina Para El Ejecutivo Municipal, Del Gobierno Municipal De Cajuata",Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Franz Elias Mamani Mamani (Telf: 75872569),2019-12-23,La Paz,NB-SABS (D.S.0181)
20-1401-00-1047402-0-E,Gobierno Autonomo Municipal De Oruro,Bienes,CM,"500 Ampolla Hierro 100mg 5 Ml Intravenoso, 3000 Pzas. Transductor (Unidad De Salud Municipal - Unidad De Hemodialisis Alm-P-00305/20)",Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Andres Angulo Rocha (Telf: 25251624),2020-02-28,Oruro,NB-SABS (D.S.0181)
20-0291-04-1024007-0-E,Administradora Boliviana De Carreteras - Regional Cochabamba,Servicios Generales,CM,Contrataciã?N Menor I De Un Chofer Mensajero Para La Gerencia Regional Cochabamba Gestiã?N 2020,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioInformeSolicitud de Rectificacion'],"['FORM Formulario 400 (Erroneo)', 'FORM 400']",Jose Luis Hervas Vidal (Telf: 4492265 - 4492266),2020-01-09,Cochabamba,NB-SABS (D.S.0181)
20-1501-00-1047161-0-E,Gobierno Autonomo Municipal De Potosi,Bienes,CM,Adquisicion De Tanques Para Almacenamiento De Agua Para Diferentes Unidades Educativas - Equipamiento Y Mobiliario Unidad Educativa Md,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Sirley Colque Palenque (Telf: 6223140),2020-06-02,Potosi,NB-SABS (D.S.0181)
20-0291-04-1024023-0-E,Administradora Boliviana De Carreteras - Regional Cochabamba,Servicios Generales,CM,Contrataciã?N Menor De Un Sereno Para Las Oficinas De La Abc - Gerencia Regional Cochabamba Gestiã?N 2020,Contratado,,,2020-07-01,['Contrato/Orden de Compra/Orden de ServicioInformeRes. de Adjudicacion (nota)Solicitud de Rectificacion'],"['FORM Formulario 400 (Erroneo)', 'FORM 400']",Jose Luis Hervas Vidal (Telf: 4492265 - 4492266),2020-01-09,Cochabamba,NB-SABS (D.S.0181)
20-1317-00-1047415-0-E,Gobierno Autonomo Municipal De San Benito (Villa Jose Quintin Mendoza),Consultoria,CM,"Personal De Servicio Cocina, Limpieza Posta De Salud Paracaya",Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Daneyda Garcia Maida (Telf: 4579146),2020-01-31,Cochabamba,NB-SABS (D.S.0181)
20-1712-00-1047412-0-E,Gobierno Autonomo Municipal De Yapacani,Consultoria,CM,Consultoria Individual De Linea Medico General Para El Programa De Hemodialisis Del Hospital De 2do Nivel,Contratado,,,2020-07-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Hernan Vallez Fernandez (Telf: 933-6167),2020-01-02,Santa Cruz,NB-SABS (D.S.0181)
20-1317-00-1047404-0-E,Gobierno Autonomo Municipal De San Benito (Villa Jose Quintin Mendoza),Consultoria,CM,Topografo,Contratado,,,2020-07-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Daneyda Garcia Maida (Telf: 4579146),2020-02-06,Cochabamba,NB-SABS (D.S.0181)
20-0291-04-1023812-0-E,Administradora Boliviana De Carreteras - Regional Cochabamba,Consultoria,CM,Contrataciã?N Menor De Un Consultor De Linea En Activos Fijos Y Almacenes Para La Gerencia Regional Cochabamba Gestiã?N 2020,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioInformeSolicitud de Rectificacion'],"['FORM Formulario 400 (Erroneo)', 'FORM 400']",Jose Luis Hervas Vidal (Telf: 4492265 - 4492266),2020-01-10,Cochabamba,NB-SABS (D.S.0181)
20-1401-00-1047419-0-E,Gobierno Autonomo Municipal De Oruro,Obras,CM,"1582.20 M2 Perfilado Terraplen (D.I.E.S.D, - Centro De Aislamiento Covid-19 Cc-1176/2020)",Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Andres Angulo Rocha (Telf: 25251624),2020-04-03,Oruro,NB-SABS (D.S.0181)
20-1201-00-1046533-0-E,Gobierno Autonomo Municipal De La Paz,Obras,CD,Construccion Area Recreativa Zona Plan 40 Primavera,Contratado,,,2020-07-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Solicitud de Rectificacion'],"['FORM Formulario 400 (Erroneo)', 'FORM 400']",Ana Maria Rios Lopez (Telf: 2203034),2020-06-05,La Paz,NB-SABS (D.S.0181)
20-0222-00-1047453-1-1,Instituto Nacional De Innovación Agropecuaria Y Forestal - Iniaf,Consultoria,ANPE,Contratacion De Dos Consultores - Tecnico De Produccion De Semilla De Trigo Centro De Innovacion 1 Sapachera Y 1 Chaguaya,Adjudicado,,2020-07-07,2020-07-01,['Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion'],"['FORM 100', 'FORM 170']",Thelma Giovana Almanza Ajno (Telf:  2 2124411 - 2 2128284),2020-07-15,La Paz,NB-SABS (D.S.0181)
20-0417-09-1047542-0-E,Caja Nacional De Salud - Regional La Paz,Bienes,CM,20000 Pieza. Guantes De Nitrilo Puño Corto. Administracion Hode Oncologico,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Brayan Luis Cabrera Vera (Telf: 2-901777),2020-06-08,La Paz,NB-SABS (D.S.0181)
20-0145-00-1046855-1-1,Universidad Autonoma Juan Misael Saracho,Obras,ANPP,Construccion Del Sistema Electrico Para La Instalacion Del Sistema De Climatizacion Tipo Vrf Heat Pump Para El Bloque Aulas Fase Ii Campus Univ Fac Cs Int Del Gran Chaco Yacuiba Uajms,Anulado desde la convocatoria,,2020-07-13,2020-07-01,['ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Anulacion'],"['FORM 100', 'FORM 100-E']",Norma Flores Sanchez (Telf: 466-43232- INTERNO 404),,Tarija,NB-SABS (D.S.0181)
20-1743-00-1047409-1-1,Gobierno Autonomo Municipal De Puerto Suarez,Obras,ANPE,Ampl.Posta De Salud Barrio Fatima Puerto Suarez,Contratado,,2020-07-07,2020-07-01,['ConvocatoriaPlanosDocumento Base de ContratacionEspecificaciones TecnicasInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],"['FORM 100', 'FORM 170', 'FORM 200']",Sabat Osinaga Severiche (Telf: 3976- 2156 ),2020-07-08,Santa Cruz,NB-SABS (D.S.0181)
20-1322-00-1047427-0-E,Gobierno Autonomo Municipal De Arbieto,Consultoria,CM,Contratacion De Servicios De Consultoria Individual De Linea: Encargada(O) De Farmacia Para El Centro De Salud Arbieto,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Pastor Torrico Garcia (Telf: 4578095),2020-04-13,Cochabamba,NB-SABS (D.S.0181)
20-1537-00-1047240-1-1,Gobierno Autonomo Municipal De Villazon,Bienes,ANPE,Adquisicion Productos Quimicos Y Farmaceuticos (Fortalecimiento Red Safci Villazon 1er Nivel-C.S Eliodoro Villazon) Items Desiertos,Contratado,,2020-07-08,2020-07-01,['Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Arminda Chavez Tumiri (Telf: 5972119),2020-07-13,Potosi,NB-SABS (D.S.0181)
20-0908-00-1047515-0-E,Gobierno Autónomo Departamental Del Beni,Bienes,CD,Adquisicion De Equipos Medicos Tres Aspirador Quirurgicos Adulto Y Pediatrico Para El Centro Centinela Covid- 19 Dependiente Del Gobierno Autonomo Departamental Del Beni,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Carmen Mery Castedo Blanco (Telf: 46-24830),2020-04-16,Beni,D.S. 4174 (COVID-19)
20-0411-00-1047519-0-E,Corporacion Del Seguro Social Militar - Cossmil,Bienes,CM,Adquisicion De Tiras Reactivas Para Glucometro Para Los Servicios De Emergencia - Enfermeria Y Terapia Intensiva Del Hospital Militar Nº2 De La Macro Regional Santa Cruz,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Felipe Mercado Duran (Telf: 2900071),2020-03-12,La Paz,NB-SABS (D.S.0181)
20-1260-00-1047522-0-E,Gobierno Autonomo Municipal De La Asunta,Bienes,CM,Mantenimiento Y Reparación De Maquinaria Y Equipos (Campamento) (Adquisición De Llantas Para La Volqueta Faw),Contratado,,,2020-07-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitivaActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Elena Quispe Camposalado (Telf: 76760241),2020-06-03,La Paz,NB-SABS (D.S.0181)
20-0411-00-1045499-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,EX,Servicio De Limpieza Intrahospitalaria  Para El Hospital Militar Central,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Ruben Ramirez Vino (Telf: 2900071),2020-05-21,La Paz,NB-SABS (D.S.0181)
20-1322-00-1047455-0-E,Gobierno Autonomo Municipal De Arbieto,Consultoria,CM,Contratacion De Servicios De Consultoria Individual De Linea: Apoyo Administracion Y Estadistica Del Sector Salud Del Municipio De Arbieto Gestion 2020,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Pastor Torrico Garcia (Telf: 4578095),2020-03-20,Cochabamba,NB-SABS (D.S.0181)
20-0417-07-1039045-2-1,Caja Nacional De Salud (Regional Beni),Bienes,ANPP,"Ecografo 4d, 5d Con Sistema De Proyección Para El Servicio De Imagenología Hospital Obrero N°69 Distrital Riberalta",Adjudicado,,2020-07-13,2020-07-01,['Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)'],"['FORM 100', 'FORM 170']",Alberto Antonio Rojas Cartagena (Telf: 4621254),2020-07-15,Beni,NB-SABS (D.S.0181)
20-0222-00-1047517-1-1,Instituto Nacional De Innovación Agropecuaria Y Forestal - Iniaf,Consultoria,ANPE,Contratacion De 3 Consultores - Tecnico De Promocion - Demostracion Y Produccion De Semilla De Trigo - (2) Santa Cruz Y (1) Cochabamba,Adjudicado,,2020-07-07,2020-07-01,['Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)'],"['FORM 100', 'FORM 170']",Thelma Giovana Almanza Ajno (Telf:  2 2124411 - 2 2128284),2020-07-15,La Paz,NB-SABS (D.S.0181)
20-1317-00-1047421-0-E,Gobierno Autonomo Municipal De San Benito (Villa Jose Quintin Mendoza),Consultoria,CM,Portero Centro De Salud San Benito,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Daneyda Garcia Maida (Telf: 4579146),2020-01-31,Cochabamba,NB-SABS (D.S.0181)
20-0903-00-1047374-0-E,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,"Adquisicion De Fentanilo 10 Ml,Para El Almacen De Farmacia Del Hospital Clinico Viedma",Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Mery Rosario Camacho Vargas (Telf: 4519121-4255253),2020-06-16,Cochabamba,NB-SABS (D.S.0181)
20-0046-37-1047325-0-E,Agencia Estatal De Medicamentos Y Tecnologias En Salud - Agemed,Bienes,CM,Adquisicion De Reactivos Para Control Fisico Quimico,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Roxana Marca Lopez (Telf: 2444432),2020-06-16,La Paz,NB-SABS (D.S.0181)
20-0291-00-1047382-0-E,Administradora Boliviana De Carreteras (Abc),Consultoria,CM,Ingeniero Civil Iii Para La Sub Gerencia De Construccion,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Juan Luis Machicado Gutierrez (Telf: 2159800),2020-03-16,La Paz,NB-SABS (D.S.0181)
20-0222-00-1047428-1-1,Instituto Nacional De Innovación Agropecuaria Y Forestal - Iniaf,Bienes,ANPE,"Adquisicion De Hoyadoras, Pn Frutales",Contratado,,2020-07-07,2020-07-01,['Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio'],"['FORM 100', 'FORM 170', 'FORM 200']",Thelma Giovana Almanza Ajno (Telf:  2 2124411 - 2 2128284),2020-07-09,La Paz,NB-SABS (D.S.0181)
20-0291-00-1047413-0-E,Administradora Boliviana De Carreteras (Abc),Consultoria,CM,Consultor Individual De Linea Tecnico En Recursos Humanos I,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Juan Luis Machicado Gutierrez (Telf: 2159800),2020-06-03,La Paz,NB-SABS (D.S.0181)
20-0047-40-1047435-1-1,Entidad Publica Desconcentrada Nuestro Pozo,Bienes,ANPP,Adquisición De Llantas,Desierto,,2020-07-14,2020-07-01,['ConvocatoriaDocumento Base de ContratacionRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion'],"['FORM 100', 'FORM 170']",Daniela Teresa Conde Mena (Telf: 2111103),2020-07-15,La Paz,NB-SABS (D.S.0181)
20-0047-40-1047417-1-1,Entidad Publica Desconcentrada Nuestro Pozo,Bienes,ANPP,Adquisicion De Repuestos Maquinaria Pesada,Adjudicado,,2020-07-13,2020-07-01,['Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion'],"['FORM 100', 'FORM 170']",Daniela Teresa Conde Mena (Telf: 2111103),2020-07-15,La Paz,NB-SABS (D.S.0181)
20-0417-09-1047543-0-E,Caja Nacional De Salud - Regional La Paz,Bienes,CM,4 Items. Material De Limpieza. Administracion Hode Otorrino Oftalmologico,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Brayan Luis Cabrera Vera (Telf: 2-901777),2020-06-15,La Paz,NB-SABS (D.S.0181)
20-1279-00-1047535-1-1,Gobierno Autonomo Municipal De Jesus De Machaca,Bienes,ANPE,Const. Mejoramiento De Sistema De Agua Potable Yauriri Unificada  Yauriri San Juan (Adquisicion De Materiales De Construccion),Contratado,,2020-07-08,2020-07-01,['Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Freddy Apaza Cruz (Telf: 73583432),2020-07-10,La Paz,NB-SABS (D.S.0181)
20-0902-21-1047547-0-E,Hospital De Clinicas,Bienes,CM,Adquisicion De Aguja De Biopsia Medular Para Hematologia,Contratado,,,2020-07-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Juan Pumarino Mendoza (Telf: 2245059),2020-04-15,La Paz,NB-SABS (D.S.0181)
