CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
21-1205-00-1114942-2-1,Gobierno Autonomo Municipal De El Alto,Obras,ANPE,"Const. Parque Infantil Santa Ana Distrito - 3, Localizacion: Santa Ana, Distrito: D-3",Contratado,False,2021-08-09,2021-08-02,"['Documento Base de Contratacion', 'Formularios de presentacion', 'Convocatoria', 'Planos', 'Especificaciones Tecnicas', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Victoria Mendoza Mollo (Telf: 2829272 - 2829414),,La Paz,NB-SABS (D.S.0181)
21-0417-03-1153688-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,CM,48 Pieza Manometros Para Tubo De Oxigeno Grande - Emergencia Hospital Obrero N3,Contratado,False,2021-08-05,2021-08-02,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Victor Hugo Sejas Alpiri (Telf: 3393354),,Santa Cruz,NB-SABS (D.S.0181)
21-0086-05-1153683-1-1,Unidad Coordinadora Del Programa De Agua Y Alcantarillado Periurbano - Mmaya-Ucp/Paap,Consultoria,OF,Estudios Tecnicos De Preinversion Para La 'Implementacion De La Gestion Integral De Residuos Solidos En El Municipio De Viacha',Cancelado,False,2021-08-16,2021-08-02,"['Documento Base de Contratacion', 'Convocatoria', 'Formularios de presentacion', 'Resolucion/Documento de Cancelacion']","['FORM 100', 'FORM 100-E']",Katherine Gabriela Kastanon Marin (Telf: 2148233),,La Paz,Normativa del Financiador (BID)
21-0681-00-1153523-1-1,Ministerio Publico,Bienes,CM,Primera Adquisicion De Reactivos Para El Laboratorio De Biologia Forense Del Instituto De Investigaciones Forenses La Paz Gestion 2021,Contratado,False,2021-08-05,2021-08-02,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Luis Alberto Aguirre Baldiviezo (Telf: 6461606),,Chuquisaca,NB-SABS (D.S.0181)
21-0908-36-1142030-1-3,Hospital Materno Infantil Boliviano Japones,Obras,ANPP,H.M.I.- 508/2021 Proyecto Ampliación Sala De Parto Hospital Materno Infantil Boliviano Japonés Del Municipio De Trinidad.,Contratado,False,2021-08-13,2021-08-02,"['Convocatoria', 'Especificaciones Tecnicas', 'Documento Base de Contratacion', 'Planos', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 500']",Rionny Olivera Andrade (Telf: 4628915),,Beni,NB-SABS (D.S.0181)
21-0086-05-1153672-1-1,Unidad Coordinadora Del Programa De Agua Y Alcantarillado Periurbano - Mmaya-Ucp/Paap,Consultoria,OF,Estudios Tecnicos De Preinversion Para La 'Implementacion De La Gestion Integral De Residuos Solidos En El Municipio De San Andres De Machaca',Cancelado,False,2021-08-16,2021-08-02,"['Convocatoria', 'Documento Base de Contratacion', 'Formularios de presentacion', 'Resolucion/Documento de Cancelacion']","['FORM 100', 'FORM 100-E']",Katherine Gabriela Kastanon Marin (Telf: 2148233),,La Paz,Normativa del Financiador (BID)
21-0417-03-1153709-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,CM,01 Equipo Adquisicion De Aire Acondicionado De 36000 Btu - 01 Equipo Adquisiciones De Aire Acondicionado De 18000 Btu - Servicio Imagenologia Hospi. Obrero N3,Contratado,False,2021-08-05,2021-08-02,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Victor Hugo Sejas Alpiri (Telf: 3393354),,Santa Cruz,NB-SABS (D.S.0181)
21-0147-00-1153691-1-1,Universidad Autonoma Del Beni Jose Ballivian,Servicios Generales,CM,Reparacion Cubierta De La Oficina Direccion De Elaboracion Y Supervision De Proyectos De La Universidad Autonoma Del Beni Jose Balliian.,Contratado,False,2021-08-05,2021-08-02,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Contrato/Orden de Compra/Orden de Servicio', 'Resolucion/Documento de Declaratoria Desierta', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Zenia Goretty Moreno Dorado (Telf: 4627139),,Beni,NB-SABS (D.S.0181)
21-1312-00-1137851-2-1,Gobierno Autonomo Municipal De Sacaba,Servicios Generales,ANPE,Unidad De Educacion Municipal (Contratación Servicio De Transporte Escolar Distrito Rural Palca) - Items Desiertos,Contratado,False,2021-08-09,2021-08-02,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Res. de Desierta (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Michael Medrano Escalera (Telf: 4702301),,Cochabamba,NB-SABS (D.S.0181)
21-0046-31-1153412-1-1,Seguro Social Universitario Santa Cruz,Bienes,ANPP,Adquisición De Dispositivos Médicos Incluido (Linadime 2018 - 2020) Para La Farmacia Del Seguro Social Universitario De Santa Cruz - Gestión 2021,Contratado,False,2021-08-13,2021-08-02,"['Documento Base de Contratacion', 'Especificaciones Tecnicas', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Liliana Montero Barboza (Telf: 3392827),,Santa Cruz,NB-SABS (D.S.0181)
21-0417-09-1153738-1-1,Caja Nacional De Salud - Regional La Paz,Bienes,CM,2045 Litro Alcohol Al 70%,Anulado desde la convocatoria,False,2021-08-05,2021-08-02,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Resolucion de Anulación']","['FORM 110', 'FORM 220']",Ivette Zulma Lujan Monasterios (Telf: 2-901777),,La Paz,NB-SABS (D.S.0181)
21-0517-00-1153721-1-1,Corporacion Minera De Bolivia - Comibol,Bienes,ANPE,Emk Adquisición De Mangas Para Filtro Jet,Contratado,False,2021-08-10,2021-08-02,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Gabriel Sonco Vargas (Telf: 2682100 - 2682107-2901106),,La Paz,NB-SABS (D.S.0181)
21-0086-10-1153734-1-1,Ucep Mi Riego,Consultoria,ANPE,Asistencia Técnica En La Etapa De Funcionamiento Del Sistema De Riego Construcción Sistema De Riego Limonal (Monteagudo) Ucep Mi Riego Regional Chuquisaca-Caf 8785,Contratado,False,2021-08-09,2021-08-02,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 250']",Edwing Vargas Limachi (Telf: 2145792),,La Paz,NB-SABS (D.S.0181)
21-0417-06-1141437-1-2,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPE,Adquisicion De 1 Monitor Desfibrilador Solicitado Por El Serv. De Cirugia Del Hospital Dr. Jaime Mendoza,Anulado desde la convocatoria,True,2021-08-10,2021-08-02,"['Documento Base de Contratacion', 'Convocatoria', 'Resolucion/Documento de Anulacion']","['FORM 100', 'FORM 100-E']",Marvelia Canaviri Martinez (Telf: 6461501),,Chuquisaca,NB-SABS (D.S.0181)
21-0281-00-1153658-1-1,Oficina Tecnica De Rios Pilcomayo Y Bermejo,Consultoria,ANPP,Manejo Integral De La Microcuenca Del Río Arbolito,Contratado,False,2021-08-13,2021-08-02,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 600']",Eliana Sanjines Uribe (Telf: 6642610),,Tarija,NB-SABS (D.S.0181)
21-0047-98-1153727-1-1,Proyecto De Alianzas Rurales Ii - Par Ii,Consultoria,OF,Auxiliar De Oficina Administrativo - Ucn,Contratado,False,2021-08-16,2021-08-02,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250']",Cristian Jaime Marquez Ramos (Telf: 2114332 - 2118332),,La Paz,Normativa del Financiador (BM)
21-0514-00-1121542-3-1,Empresa Nacional De Electricidad - Ende,Bienes,ANPP,Adquisicion De Acometidas Y Medidores Para La Regional Cobija Gestion 2021,Anulado desde la convocatoria,True,2021-08-13,2021-08-02,"['Documento Base de Contratacion', 'Convocatoria', 'Resolucion/Documento de Anulacion']","['FORM 100', 'FORM 100-E']",Celida Acosta Diaz (Telf: 4520317-2312865),,Cochabamba,NB-SABS (D.S.0181)
21-1401-00-1152170-1-1,Gobierno Autonomo Municipal De Oruro,Bienes,ANPE,"Adquisicion De Equipos De Computacion, Para La Fuerza Especial De Lucha Contra La Violencia (Felcv)",Desierto,False,2021-08-10,2021-08-02,"['Convocatoria', 'Documento Base de Contratacion', 'Resolucion de aprobacion del DBC', 'Res. de Desierta (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 170']",Willy Alfredo Flores Davalos (Telf: 25251624),,Oruro,NB-SABS (D.S.0181)
21-0423-00-1153152-1-1,Caja De Salud De Caminos Y Ramas Anexas,Bienes,CM,Adquisición De Medicamentos V - Regional Santa Cruz,En curso,False,2021-08-09,2021-08-02,"['Declaración Jurada del Proveedor', 'Declaración Jurada del Proveedor', 'Declaración Jurada del Proveedor', 'Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Oferta del Proveedor Identificado', 'Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor']","['FORM 110', 'FORM 900', 'FORM 900']",Eddy Condori Calsina (Telf: 2916539),,La Paz,NB-SABS (D.S.0181)
21-0417-09-1148774-1-2,Caja Nacional De Salud - Regional La Paz,Bienes,CM,99 Pza.Tinta Para Impresora Epson M 1100,Contratado,False,2021-08-05,2021-08-02,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Contrato/Orden de Compra/Orden de Servicio', 'Autorizacion de Excepcion', 'Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio', 'Acta o informe de recepcion definitiva', 'Informe de disconformidad']","['FORM 110', 'FORM 220', 'FORM 900', 'FORM 600', 'FORM 500']",Ivette Zulma Lujan Monasterios (Telf: 2-901777),,La Paz,NB-SABS (D.S.0181)
21-0046-00-1153699-1-1,Ministerio De Salud Y Deportes,Bienes,CM,Adquisicion De Material De Escritorio Para Las Coordinaciones Departamentales Del Programa Nacional De Telesalud,Contratado,False,2021-08-05,2021-08-02,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Maria Susana Salazar Martinez (Telf: 2484592),,La Paz,NB-SABS (D.S.0181)
21-0513-00-1151798-1-2,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,ANPE,Adquisicion Material De Escritorio Para Drcb Gestion 2021,Contratado,True,2021-08-10,2021-08-02,"['Convocatoria', 'Documento Base de Contratacion', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Sandra Boado Quiroga Rojas (Telf: 2358802),,La Paz,NB-SABS (D.S.0181)
21-0650-01-1153655-1-1,Camara De Senadores,Bienes,CM,Adquisición De Radios Portátiles Handy Y Radio Base Comunicación Mas Componentes Para La Unidad De Escolta De Carabineros De La Cámara De Senadores Gestión 2021,Contratado,False,2021-08-05,2021-08-02,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Guido Soux Velasquez (Telf: 2158803),,La Paz,NB-SABS (D.S.0181)
21-0417-09-1153713-1-1,Caja Nacional De Salud - Regional La Paz,Bienes,CM,3 Items.Otros Repuestos Y Accesorios,Contratado,False,2021-08-05,2021-08-02,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Ivette Zulma Lujan Monasterios (Telf: 2-901777),,La Paz,NB-SABS (D.S.0181)
21-0417-09-1153730-1-1,Caja Nacional De Salud - Regional La Paz,Bienes,CM,2 Items Productos Quimicos Y Farmaceuticos,Contratado,False,2021-08-05,2021-08-02,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Ivette Zulma Lujan Monasterios (Telf: 2-901777),,La Paz,NB-SABS (D.S.0181)
21-0293-00-1153666-1-1,Fundacion Cultural Del Banco Central De Bolivia,Bienes,CM,Adquisición De Tóneres Para Impresoras Del Abnb Gestión 2021,Contratado,False,2021-08-09,2021-08-02,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Contrato/Orden de Compra/Orden de Servicio', 'Resolucion/Documento de Declaratoria Desierta', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Jose Humberto Farfan Espinoza (Telf: 02-2424148),,La Paz,NB-SABS (D.S.0181)
21-1101-00-1153674-1-1,Gobierno Autonomo Municipal De Sucre,Servicios Generales,CM,Servicio De Alquiler De Maquinaria Pesada Tractor Oruga D-7 (2021-01855),Contratado,False,2021-08-05,2021-08-02,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Juan Carlos Peterito Medrano (Telf: 6451008 - 6434770),,Chuquisaca,NB-SABS (D.S.0181)
21-0417-09-1148012-2-1,Caja Nacional De Salud - Regional La Paz,Bienes,ANPE,2 Equipo Sellador De Tubuladura Portatil,Cancelado,True,2021-08-09,2021-08-02,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Desierta (nota)', 'Resolucion/Documento de Cancelacion']","['FORM 100', 'FORM 170', 'FORM 100-E']",Jose Luis Peralta Rocha (Telf: 2-901777),,La Paz,NB-SABS (D.S.0181)
21-1302-00-1153331-1-1,Gobierno Autonomo Municipal De Quillacollo,Bienes,CM,Compra De Insumos Veterinarios Para La Campaña De Esterilizacion Canina Y Felina,Contratado,False,2021-08-05,2021-08-02,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Luis Amilcar Lazarte Orellana (Telf: 4260095),,Cochabamba,NB-SABS (D.S.0181)
21-0417-09-1142444-3-1,Caja Nacional De Salud - Regional La Paz,Bienes,ANPE,3 Pza. Lavadora De Piso,Cancelado,True,2021-08-09,2021-08-02,"['Convocatoria', 'Documento Base de Contratacion', 'Acta de Apertura', 'Res. de Desierta (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Resolucion/Documento de Cancelacion']","['FORM 100', 'FORM 170', 'FORM 100-E']",Jose Luis Peralta Rocha (Telf: 2-901777),,La Paz,NB-SABS (D.S.0181)
21-0138-00-1152710-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,ANPP,Segunda Adquisicion De Medicamentos E Insumos Medicos Para La Dispensacion En La Unidad De Farmacia - Hemodialisis Del Hospital Universitario S.F.X.,Contratado,True,2021-08-16,2021-08-02,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Nestor Pallares Saavedra (Telf: 6451970),,Chuquisaca,NB-SABS (D.S.0181)
21-0902-03-1153484-1-1,Instituto Nacional De Medicina Nuclear - Inamen,Bienes,CM,"Adquisicion De Dimero D,T4 Y Tsh Para Equipo Immulite Para La Unidad De Inmunoanalisis",Contratado,False,2021-08-05,2021-08-02,"['Declaración Jurada del Proveedor', 'Oferta del Proveedor Identificado', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Cecilia Ingrid Pérez Zubieta (Telf: 2226116-2229884),,La Paz,NB-SABS (D.S.0181)
21-0902-03-1153471-1-1,Instituto Nacional De Medicina Nuclear - Inamen,Bienes,CM,Adquisicion De Reactivos Para Hormonas Del Equipo Immulite Para La Uniad De Inmunoanalisis,Contratado,False,2021-08-05,2021-08-02,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Cecilia Ingrid Pérez Zubieta (Telf: 2226116-2229884),,La Paz,NB-SABS (D.S.0181)
21-0417-00-1151994-1-1,Caja Nacional De Salud - Cns,Servicios Generales,LP,Seguros Contra Todo Riesgo Administracion Regional La Paz - Activos Fijos,Desierto,False,2021-08-24,2021-08-02,"['Convocatoria', 'Documento Base de Contratacion', 'Enmiendas', 'Resolucion de aprobacion del DBC', 'Resolución/Nota/Documento que autorice la Ampliacion', 'Resolución/Nota/Documento que autorice la Ampliacion', 'Res. de Desierta (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 120', 'FORM 100-E', 'FORM 100-E', 'FORM 170']",Luis Alexander Ramirez Mealla (Telf: 2333496 - 2311630),,La Paz,NB-SABS (D.S.0181)
21-0548-00-1153626-1-1,Cofadena Oficina Central,Bienes,CM,Compra De Llantas Tipo 10 R20 Con Camara Y Ponchillo Para La Maquinaria (Low Boy) Asignada Al Centro Logistico Santa Cruz,Desierto,False,2021-08-05,2021-08-02,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Resolucion/Documento de Declaratoria Desierta']","['FORM 110', 'FORM 220']",Stephanie Cristal Rodriguez Burgoa (Telf: 2433810),,La Paz,NB-SABS (D.S.0181)
21-1801-00-1152163-1-2,Gobierno Autonomo Municipal De Santisima Trinidad,Bienes,ANPE,Adquisicion De Toner Originales Para Impresoras Y Fotocopiadoras Para Stock De Almacenes G.A.M.T.,Contratado,True,2021-08-09,2021-08-02,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Solicitud de Rectificacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'Formulario 170 (Erroneo)', 'FORM 170', 'FORM 200', 'FORM 500']",Gary Rosas Salvatierra (Telf: 4621477 4621322),,Beni,NB-SABS (D.S.0181)
21-0513-00-1152517-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,ANPE,"Compra De Materiales, Insumos Y Equipos Para Prevencion, Control Y Mitigacion De Contagios Del Covid-19 En El Dctj",Contratado,True,2021-08-09,2021-08-02,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Resolución/Nota/Documento que autorice la Ampliacion', 'Solicitud habilitación FORM-170 (requerido)', 'Solicitud habilitación FORM-170 (requerido)']","['FORM 100', 'FORM 170', 'FORM 100-E', 'FORM 170', 'FORM 100-E', 'FORM 200', 'FORM 500']",Corina Flores Ferrufino (Telf: 2358802),,La Paz,NB-SABS (D.S.0181)
21-0907-00-1153605-1-1,Gobierno Autónomo Departamental De Santa Cruz,Bienes,ANPP,"Provision De Gases Medicinales, Para El Hospital De La Mujer Dr. Percy Boland R.",Contratado,False,2021-08-13,2021-08-02,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Rodrigo Suarez Rodas (Telf: 3636300/3-3332760 /3636256),,Santa Cruz,NB-SABS (D.S.0181)
